146580 198774
139381 112572 23040
112572 10505 108787
60055 112572 36401
47654 112572 142499
112572 29044 174075
112572 71806 36248
116768 112572 195813
112572 44237 133702
112572 115567 186548
112572 115075 173608
4163 112572 123645
112572 70301 14157
112572 95249 23142
112572 79685 139764
112572 29243 167571
865 112572 144918
33538 112572 33605
15595 112572 38547
84610 112572 134803
70219 112572 184048
112572 126460 89428
123311 112572 153626
31289 112572 67215
119619 112572 178571
112572 25498 41501
137395 112572 83965
112572 126224 76594
104483 112572 141244
15754 112572 91543
18365 112572 86122
112572 104837 106960
112572 131807 4848
119626 112572 65781
50554 112572 13501
112572 105710 93850
112572 79069 130377
112572 135054 105926
112572 28968 23697
112572 110768 186363
112572 55229 133183
68417 112572 169235
112572 112847 6385
112572 102395 30274
10916 112572 44758
112572 106965 144920
112572 18357 1451
92956 112572 108015
112572 78560 10760
86839 112572 175063
26805 112572 198162
50848 112572 82679
112572 69848 24257
133190 112572 142645
112572 55769 190041
113327 112572 174172
112572 141968 157759
112572 37793 61667
112572 23384 38871
112572 50827 154059
69407 112572 135207
102822 112572 154248
112572 92305 40381
54417 112572 61677
112572 51887 197718
112572 49515 109489
95602 112572 97163
4833 112572 177170
77160 112572 117984
112572 116512 23330
112572 68403 53892
112572 41679 98126
112572 105924 94132
112572 49537 67527
62250 112572 8168
112572 101487 157002
112572 144448 53293
133437 112572 100836
41793 112572 186406
31837 112572 98607
112572 109389 194578
15857 112572 121539
144038 112572 57668
10075 112572 165760
6078 112572 29395
112572 124190 199168
47851 112572 124045
112572 70738 70218
79373 112572 130151
2609 112572 41985
41433 112572 121098
42322 112572 56163
62956 112572 87448
112572 32945 182503
62228 112572 110764
126108 112572 173029
31734 112572 187327
45621 112572 192113
112572 26284 119005
109285 112572 148743
22672 112572 193664
112572 16042 3812
112572 6058 11560
112572 113393 75278
112572 72273 26535
112572 24052 46053
112572 123830 39257
6756 112572 141302
112572 140409 23888
112572 24331 170874
131291 112572 190468
112572 87482 2797
112572 84467 82260
71419 112572 165210
112572 124211 109254
71227 112572 146488
112572 72149 132073
18003 112572 45319
112572 108128 104807
98491 112572 76283
112572 43786 196154
112572 137341 73154
56342 112572 105788
29435 112572 198183
112572 38217 138826
112572 56225 55544
112572 138240 55321
112572 33145 164430
112572 142442 35993
112572 39478 138153
112572 129857 29110
44007 112572 124615
112572 137717 8948
112572 83309 35759
49908 112572 29701
112572 35769 177054
112572 123211 117668
112572 51100 133389
112572 139599 38850
139488 112572 139864
16414 112572 127993
127765 112572 173945
112572 104251 197170
112572 108132 55733
27831 112572 128343
2713 112572 155810
39340 112572 167193
112572 7071 120405
112572 103412 95444
112572 49834 58833
112572 112584 155138
36625 112572 114282
112572 110443 35077
112572 120559 17255
73388 112572 111537
95232 112572 43101
112572 101086 104442
112572 18090 163442
112572 100498 65400
23130 112572 23405
112572 90163 110478
29151 112572 14906
112572 88921 54374
84497 112572 41571
112572 83807 13435
122509 112572 70196
36799 112572 124126
125512 112572 182108
112572 30782 58160
112572 118606 89519
112572 91154 46626
63233 112572 157651
112572 5541 151136
20831 112572 66337
112572 130570 102109
138414 112572 125934
87034 112572 58285
65969 112572 150389
112572 50396 126256
112572 141679 186783
112572 131145 11898
120655 112572 83499
27785 112572 47344
66980 112572 107198
30535 112572 150064
112572 135330 2393
112572 13855 194541
78772 112572 99639
48818 112572 34583
100557 112572 111828
112572 18898 185032
12151 112572 175968
112572 98060 35703
112572 13348 47608
19571 112572 28236
112572 138822 97437
112572 134736 55200
112572 143649 108566
131796 112572 91033
2022 112572 181944
17 112572 4375
81352 112572 163582
114779 112572 87408
48044 112572 17610
112572 60360 31499
112572 125714 9734
82815 112572 196879
112572 15597 97537
124401 112572 486
48092 112572 134358
104804 112572 46845
112572 35726 3824
122523 112572 189897
118437 112572 48867
73347 112572 100018
112572 135174 190173
112572 76598 167397
91079 112572 19637
112572 67157 46944
112572 57317 109680
112572 71187 144031
112572 87731 40491
32223 112572 130990
69878 112572 120397
112572 137615 22705
112572 110972 173913
112572 112498 169853
89337 112572 111462
112572 114115 71788
90176 112572 61851
112572 20097 174513
112572 37567 159197
112572 6109 137847
4140 112572 95516
134082 112572 53192
112572 116435 160703
33917 112572 53778
112572 112256 151765
65776 112572 8342
112391 112572 124629
33734 112572 110028
96569 112572 191720
98352 112572 93041
112572 44459 101766
112572 8932 83522
89187 112572 163315
36330 112572 151283
81920 112572 124057
65731 112572 107514
67630 112572 31787
3399 112572 84357
139646 112572 115407
22502 112572 139810
97795 112572 83653
112572 63838 74461
112572 93390 69585
112572 14452 72229
112572 51469 130906
93007 112572 4768
81106 112572 138978
46981 112572 40424
112572 49583 114955
61110 112572 89997
112572 75088 19435
60271 112572 183724
76969 112572 84971
99117 112572 171243
112572 24356 116788
15593 112572 132311
100813 112572 24091
112572 5512 88558
112572 62452 37442
112572 145850 24000
112572 23824 45083
112572 121707 145317
40812 112572 175333
108309 112572 56685
120140 112572 54540
94573 112572 138997
112572 38851 46136
115467 112572 152219
128146 112572 74926
112572 5590 131740
71470 112572 73114
21001 112572 50736
94975 112572 111204
129908 112572 85524
112572 141508 91702
8748 112572 168495
67558 112572 58944
13721 112572 88577
69886 112572 122394
112572 47421 23545
112572 103226 147778
112572 54442 152370
112572 97197 62584
112572 4807 31842
112572 30402 28147
14554 112572 76931
11148 112572 145820
135494 112572 192521
112572 87500 75488
87524 112572 183438
112572 84260 79644
112572 17875 161778
142784 112572 13205
112572 48085 95329
18225 112572 1436
137483 112572 195144
112572 130647 130120
28712 112572 36298
112572 9061 109901
112572 75420 153396
126989 112572 134455
112572 13172 35383
112572 16192 141710
112572 7971 154638
112572 130618 49876
112572 37605 88610
112572 89880 7849
121054 112572 136853
112572 37682 8517
112572 73736 162981
140079 112572 55400
112572 90624 9562
110698 112572 194486
79489 112572 133965
112572 119738 1720
65750 112572 147565
112572 34468 144043
112572 128700 24811
112572 35101 51564
112572 98101 155531
112572 1329 101156
85150 112572 170347
112572 102401 29197
112572 12978 102006
3716 112572 51006
112572 69120 120488
17338 112572 80252
138806 112572 174942
80257 112572 190808
112572 42767 66531
46689 112572 75714
112572 63927 19105
61250 112572 109784
132572 112572 156524
125179 112572 97831
144996 112572 125286
112572 40674 68084
60599 112572 73491
112572 115479 176328
112572 44013 170015
79134 112572 171496
112572 125192 131527
96234 112572 162721
76482 112572 45105
112572 135076 148426
9299 112572 170985
124482 112572 146560
40694 112572 19969
59037 112572 114938
112572 134203 27139
66370 112572 42216
20480 112572 37277
112572 128297 161960
78002 112572 70183
112572 46267 191167
112572 106206 22881
112572 58536 185253
15536 112572 85721
112572 138243 185496
139351 112572 26134
112572 25119 102299
69264 112572 65671
112572 10098 140242
112572 51437 11180
88908 112572 117266
50737 112572 152139
112572 55611 121789
112572 113285 140417
112572 31066 135579
2073 112572 51766
107862 112572 64970
112572 13942 96639
112572 132857 23143
112572 74198 111399
51023 112572 88618
112572 108522 32168
112572 135809 74461
112572 140961 3351
112572 44708 92320
45603 112572 48180
112572 142994 51052
25882 112572 116074
81563 112572 29546
66025 112572 96455
112572 55048 195317
106272 112572 33040
120757 112572 1306
44087 112572 77239
112572 88739 21226
73531 112572 174346
112572 68867 31880
26511 112572 59411
112572 36565 27794
22855 112572 170454
112572 13073 5799
108477 112572 166191
87656 112572 138261
112572 92114 5361
65566 112572 177217
112572 103828 170887
112572 122800 41791
58508 112572 21888
112572 7386 148888
112572 123904 101603
48793 112572 132396
25238 112572 91585
112572 4636 40046
112572 51393 174764
112572 96168 192151
112572 113626 36566
30606 112572 95208
112572 93560 1442
135666 112572 32556
112572 145274 168926
71767 112572 67956
112572 25638 90699
112572 87569 56164
80140 112572 198513
112572 123104 146541
17533 112572 12816
541 112572 137599
139666 112572 23310
112572 16295 17219
22878 112572 36060
116214 112572 87773
109890 112572 180052
59143 112572 159436
9023 112572 122322
55241 112572 29569
112572 92122 103346
127150 112572 173587
112572 134815 149990
112572 24103 120265
78506 112572 47890
30435 112572 87583
95994 112572 63502
112392 112572 63573
82612 112572 76802
112572 11336 114388
124891 112572 21800
114694 112572 82245
112572 111760 196766
112572 38879 20788
29965 112572 30817
76725 112572 84765
9918 112572 183258
25462 112572 175282
112572 40955 163796
112572 38394 196705
112572 70947 52542
15462 112572 42643
112572 65875 120230
43370 112572 136613
112572 116094 113796
112572 2407 131857
112572 81881 122608
112572 139160 58516
112572 31600 112039
112572 17125 52321
112572 103463 76799
112572 22190 130263
53172 112572 195806
112572 111015 132921
112572 78176 111653
112572 91891 21914
112572 132600 179504
87312 112572 154079
44921 112572 11528
101820 112572 20228
112572 47113 165030
112572 1346 168758
112572 2156 85137
112572 101728 125607
112572 141755 10710
112572 3487 161003
112572 135828 173454
112572 70196 21159
112572 143083 162708
112572 46909 176505
93293 112572 197740
98443 112572 42445
112572 87333 40372
112572 39027 129618
112572 83056 142152
112572 122447 24272
112572 122045 98927
57177 112572 167553
112572 14737 172462
1695 112572 102816
112572 18656 170284
112572 28816 41189
144903 112572 26852
57296 112572 84059
144221 112572 173933
112572 142043 19337
48202 112572 164189
112572 48628 189659
125116 112572 162715
112572 90389 95381
112572 101597 33994
106001 112572 92604
112572 142485 63275
89697 112572 120362
128706 112572 117241
140663 112572 47421
112572 4352 88987
12599 112572 92061
108140 112572 87943
114817 112572 17589
112572 50878 120952
102235 112572 158986
112572 14012 169396
112572 95501 50290
45032 112572 173671
64520 112572 131215
112572 38833 145309
112572 114219 98248
112572 127614 42158
106098 112572 174052
112572 110380 22562
113674 112572 172346
108375 112572 80591
112572 134411 79145
112572 7973 94500
114750 112572 135997
77787 112572 10654
141696 112572 23499
14935 112572 91995
16560 112572 165026
142974 112572 47782
112285 112572 389
73682 112572 111430
112572 20873 41487
129319 112572 84926
112572 84388 35662
112572 58302 26387
86778 112572 158515
112572 9415 46951
18771 112572 96460
94166 112572 62398
86614 112572 66232
128476 112572 163724
112572 83270 113698
81084 112572 99487
42231 112572 136387
112572 66535 32131
75601 112572 71818
112572 19607 57100
112572 104518 188092
130877 112572 97836
112572 40084 31359
112572 119698 150932
27653 112572 99286
87770 112572 163482
108435 112572 1363
99379 112572 91444
112572 93329 95708
33848 112572 8381
112572 2427 102199
118988 112572 155875
37777 112572 63817
58342 112572 12086
112572 92993 100525
112572 54820 67493
112572 27958 177239
112572 116908 85413
112572 86824 15508
112572 140832 150911
19963 112572 199818
112572 52480 33718
112572 40897 19551
57697 112572 15181
112572 21378 145584
112572 42107 158014
108259 112572 12106
64990 112572 9107
112572 113500 95060
119297 112572 35468
12203 112572 102215
112572 129244 35491
112572 93849 132855
126797 112572 64357
10219 112572 93307
85546 112572 99633
112572 57268 151908
112572 141936 19513
118877 112572 103857
112572 97829 57943
145017 112572 149444
112572 29146 27433
112572 66353 61554
124172 112572 68674
116153 112572 169497
112572 45776 165873
112572 69398 161159
112572 120667 123246
112572 44351 109832
112572 55346 38340
97201 112572 183392
112572 104154 32400
143255 112572 22093
88991 112572 123359
102801 112572 192632
112572 128828 174438
112572 9593 24875
90481 112572 194224
112572 27085 116032
112572 58901 85618
112572 100947 28511
64359 112572 18731
111281 112572 163609
121291 112572 51550
82124 112572 183831
112572 74060 17268
94680 112572 92364
112572 42629 163920
88880 112572 112332
113381 112572 153688
112572 129477 45996
27404 112572 152356
48036 112572 170359
112572 49718 44129
81525 112572 70392
112572 40099 109485
140658 112572 165010
112572 46664 115151
91254 112572 85173
112572 110310 31789
112572 108467 2316
34514 112572 199041
8320 112572 96161
112572 116371 182400
75571 112572 180834
76181 112572 31120
112572 44600 125983
34486 112572 191442
112572 46271 93456
112572 10565 195363
112572 112561 2764
112572 76248 111395
112572 116638 155243
101025 112572 198090
112572 35927 131131
93878 112572 153643
114263 112572 150350
86900 112572 68694
124638 112572 110484
18240 112572 195339
112572 144939 32841
65018 112572 107382
21000 112572 152700
112572 69357 131820
97251 112572 4234
88387 112572 24802
112572 135432 10499
112572 131964 50133
70777 112572 100984
125256 112572 92800
112572 32224 149520
47710 112572 71416
112433 112572 118456
112572 92216 104825
112572 119764 191636
112572 83986 49675
39310 112572 64769
112572 133354 91395
112572 93770 45193
112572 48330 139697
112572 109669 189186
112572 14841 49793
110490 112572 37115
112572 47956 104048
46808 112572 83310
73697 112572 34062
112572 104397 74809
112572 104761 72332
112572 131738 91041
112572 103954 89405
54506 112572 93406
112572 1448 13313
112572 130912 26900
112572 122844 81692
137311 112572 13878
35900 112572 85185
145500 112572 52973
99000 112572 172922
7409 112572 111182
74641 112572 43276
112572 14100 172391
37580 112572 77533
114688 112572 179850
134325 112572 56358
112572 24773 140277
84080 112572 58774
10966 112572 2154
6090 112572 66289
112572 124966 198872
112572 2242 193506
117409 112572 122008
112572 82315 171553
112572 41655 22875
112572 65131 175160
112572 138187 82063
112572 48551 134217
112572 71299 34435
46988 112572 108732
112572 124680 52717
112572 68770 6736
112572 50371 144786
112572 78574 83596
647 112572 66651
112572 135451 4788
112572 6309 67214
99352 112572 98813
112572 95780 135730
47280 112572 12657
112572 142076 161638
89988 112572 167079
112572 39337 192054
119225 112572 60066
93761 112572 41835
112572 31110 136246
134895 112572 109107
42728 112572 12956
137782 112572 11501
112572 23890 155067
112572 64690 163161
112572 134422 91873
14679 112572 115466
112572 84173 32353
112572 122461 135313
30835 112572 163165
112572 16954 61184
114537 112572 79723
112572 10797 39379
112572 21178 3069
18253 112572 165751
112572 415 65890
112572 50027 31149
48398 112572 50474
112572 111241 168016
112572 10203 44059
112572 30854 140239
138095 112572 193338
121610 112572 63173
44142 112572 152480
112572 55258 186632
112572 10736 28948
112572 65400 63409
81885 112572 46447
112572 39323 147299
112572 126684 85077
112572 133715 86714
133651 112572 111437
112572 118144 181089
20531 112572 116964
113815 112572 90134
112572 108824 160153
112572 68040 29302
17631 112572 194018
112572 30454 21419
110807 112572 80743
112572 5102 50795
112572 47598 193505
80151 112572 177330
43410 112572 178732
145613 112572 4654
112572 123059 94652
112572 1560 88625
112572 43003 113272
19467 112572 80553
112572 2562 191888
112572 8456 96217
112572 49334 83858
112572 30577 11208
112572 75514 172177
40967 112572 43301
117677 112572 91668
27913 112572 1066
28 112572 108604
112572 132908 43428
112572 3438 198483
61289 112572 169924
112572 23479 57180
20490 112572 154679
71300 112572 2380
112572 4320 171053
112572 128840 67043
25856 112572 169493
18019 112572 74095
112572 57393 57193
112572 19038 59015
112572 115469 198862
72445 112572 150806
112572 20664 101211
112572 135106 149285
112572 28536 37466
2394 112572 166461
43007 112572 156064
112572 145252 8121
112572 75291 137522
112572 106090 72037
112572 143236 42768
112572 78524 110142
132665 112572 2193
112572 102434 47257
112572 57212 80418
112572 75200 73687
112572 131488 5135
112572 133774 126205
94898 112572 100817
112572 21348 89142
112572 92400 86319
31938 112572 49229
112572 109016 177959
52996 112572 30248
140342 112572 80146
112572 70369 129518
112572 41193 62513
112572 85856 178115
112572 20064 148755
112572 28265 45579
75174 112572 118767
112572 99280 74373
112572 8083 35673
99015 112572 94338
112572 65300 134022
48457 112572 88923
71532 112572 118637
112572 124003 9009
22844 112572 42881
22144 112572 83663
112572 126373 91689
112572 45928 6951
112572 84608 168185
76959 112572 193897
82913 112572 173583
112572 141226 182453
119106 112572 106560
112572 66041 55596
121991 112572 179016
112572 115234 194317
112572 113196 109589
64140 112572 117254
112572 35618 72004
128843 112572 104163
21388 112572 147598
112572 48305 186877
71706 112572 67914
12403 112572 107922
112572 53367 2348
142284 112572 18799
63264 112572 141787
112572 136796 140461
112572 27406 138569
112572 37823 161218
137251 112572 56669
112572 16457 100990
34613 112572 35703
119598 112572 120661
82736 112572 80139
112572 84258 20937
83893 112572 196791
48310 112572 21416
31681 112572 142035
35914 112572 119927
112572 78877 6002
118775 112572 86786
112580 112572 18841
112572 23857 34328
112572 27713 158095
122290 112572 88585
28268 112572 189769
42643 112572 43990
8483 112572 37250
112572 54081 120524
112572 108501 121008
24132 112572 65698
129013 112572 18254
112572 36230 100413
112572 37589 95012
62326 112572 180064
78864 112572 87242
106153 112572 155295
112572 38352 192641
121127 112572 25273
112572 22604 13860
88857 112572 157305
37971 112572 6327
60370 112572 192395
12805 112572 30262
107403 112572 173829
79847 112572 22801
112572 105215 117919
99805 112572 75697
112572 84333 194948
112572 53923 108196
79161 112572 15585
99260 112572 133153
37921 112572 50220
112572 56772 164844
118040 112572 140252
112572 71763 89313
134488 112572 158836
900 112572 71140
112572 133755 4519
112572 92621 143740
125681 112572 163543
94419 112572 158645
113355 112572 61690
112572 138157 18568
34687 112572 100117
86974 112572 94819
112572 124395 183856
112572 22551 38942
112572 3456 31727
112572 65606 49425
112572 93751 29930
112572 123231 165154
126182 112572 83673
112572 63162 91052
6829 112572 163390
112572 77285 79687
112572 67653 168813
112572 56503 120674
87963 112572 43729
19632 112572 110529
97881 112572 171389
57761 112572 38269
112572 86536 148618
112572 33231 184767
3897 112572 131195
112572 38076 89647
113529 112572 48569
106227 112572 173358
112572 30976 183582
112572 18303 44100
9284 112572 60876
38665 112572 127142
112572 118831 67426
112572 84770 89431
112572 126815 119736
112572 9929 184274
112572 124968 198186
112572 16526 132152
33735 112572 157649
112572 128451 130061
9577 112572 198776
112572 54994 123246
112572 105946 37956
116758 112572 175353
112572 33664 166375
33760 112572 194211
136915 112572 172108
112572 104507 154837
112572 139477 8087
112572 26046 180189
23709 112572 152385
54623 112572 166551
112572 115019 71515
112572 26111 67195
53088 112572 169837
112572 9576 67946
21060 112572 59356
112572 63157 103756
50957 112572 151474
101223 112572 163014
102942 112572 132596
108181 112572 67474
116543 112572 191624
101971 112572 105079
59752 112572 102212
112572 118617 191945
142904 112572 192789
127390 112572 2001
112572 51143 178466
107128 112572 133410
37649 112572 115255
127111 112572 178542
12552 112572 130115
112572 101583 55221
112572 99941 127022
77582 112572 173544
112572 139054 68172
112572 96357 96486
112572 65373 17238
51028 112572 198190
112572 68138 76991
112572 53185 178064
117888 112572 29394
112572 54307 74603
87578 112572 149900
112572 15756 51149
112572 139532 19442
112572 15930 194305
111179 112572 56232
46169 112572 3691
6790 112572 42248
80943 112572 100100
104913 112572 27181
112572 57387 118810
112572 60251 97980
34494 112572 42236
112572 14852 165114
112572 52735 158832
41246 112572 148637
82784 112572 22696
119158 112572 28573
56454 112572 170622
98728 112572 116172
112572 91639 81691
64121 112572 265
42581 112572 15363
127760 112572 18561
112572 107649 123526
21604 112572 170908
112572 138500 163276
119491 112572 117912
112572 80625 80436
140726 112572 177463
67121 112572 186904
69873 112572 183702
112572 118568 145092
112572 65068 8710
79424 112572 177708
112744 112572 77915
36121 112572 142415
112572 86014 58767
119865 112572 74923
112572 138034 126357
112572 146054 147472
50994 112572 73953
37833 112572 78010
112572 44914 2056
112572 113824 118383
115985 112572 86219
126501 112572 111837
112572 62833 67653
112572 132818 196490
112572 139727 100807
112572 29359 105539
112572 126565 139438
70308 112572 175767
12331 112572 24077
112572 131839 116209
32147 112572 68570
112572 41100 115056
78492 112572 27365
81470 112572 7206
112572 59894 164333
112572 15831 156146
47912 112572 84525
112572 120240 131538
112572 40975 80553
26209 112572 190082
113801 112572 62756
112572 128704 155982
38027 112572 161358
22479 112572 47212
18910 112572 156982
53785 112572 133742
112572 97516 111131
99258 112572 43589
55353 112572 59303
71435 112572 126936
112572 9352 129404
112572 104382 193435
18203 112572 149588
112572 99724 29952
112572 137553 50762
112572 119086 19687
112572 101206 72459
112572 103007 55470
59371 112572 96696
112572 29082 142791
126629 112572 171179
65717 112572 89362
35011 112572 159691
125027 112572 42334
90166 112572 81269
112572 98806 26464
112572 8680 111036
112572 44243 169637
71635 112572 191253
112572 138006 128463
87478 112572 193439
126598 112572 167741
112572 40594 16126
55102 112572 48638
112572 48644 34677
43585 112572 49545
112572 21826 95703
80181 112572 65293
112572 123333 103853
73120 112572 29366
112572 68949 146727
57230 112572 168153
112572 137484 19730
72651 112572 151724
60269 112572 165011
94834 112572 122890
26222 112572 99552
66242 112572 111163
20228 112572 157268
112572 79976 186801
112572 84177 101233
80708 112572 164835
17452 112572 64720
112572 51576 52549
112572 22357 143806
30528 112572 184223
112572 1454 77412
96639 112572 187342
99909 112572 93725
64950 112572 68288
112028 112572 17221
3955 112572 122202
35836 112572 190
112572 35563 77778
112572 83866 103976
112572 140614 43333
90226 112572 136656
112572 108105 192653
4488 112572 54054
112572 115642 120710
112572 41340 72859
112572 42915 2971
112572 44590 105321
64501 112572 75447
112572 7274 104457
128085 112572 162197
102519 112572 52202
112572 115961 76089
28801 112572 32999
112572 24854 28939
49256 112572 147707
112572 26859 47289
112572 78194 95875
112572 134919 128815
112572 14346 23337
112572 7192 1644
34654 112572 149536
12687 112572 190822
112572 58977 37193
86648 112572 53617
112572 98212 21515
11435 112572 148043
83245 112572 189955
112572 143266 75764
109258 112572 188093
89861 112572 78131
112572 18559 86861
112572 45982 121255
23549 112572 60047
115468 112572 114310
97725 112572 151383
17433 112572 158067
32109 112572 138171
112572 133747 170692
112572 116252 148834
112572 69856 92956
112572 46370 17012
112572 1300 128110
112572 104787 47332
112572 140239 25037
104638 112572 22360
126306 112572 129556
112572 22711 14933
13469 112572 57973
17833 112572 179894
40447 112572 41831
112572 124285 128470
131315 112572 103102
53420 112572 38722
35997 112572 191852
139768 112572 95104
112572 122829 145970
16634 112572 14854
112572 128683 175050
141636 112572 55241
76651 112572 109662
112572 12927 65550
112572 23537 130770
85196 112572 88719
112572 67899 188762
112572 40885 125101
112572 802 82012
138224 112572 135035
35331 112572 153489
88969 112572 94211
112572 15151 16368
79244 112572 133447
112572 28594 128470
112572 13749 170886
33953 112572 11201
112572 57103 177626
112572 90807 108921
123900 112572 14881
112572 107713 130191
112572 124615 38981
112572 57465 56488
112572 73581 196148
112572 93416 91117
112572 16532 8539
112572 131031 24208
112572 102360 43789
28716 112572 96753
112572 74251 104354
61646 112572 162408
112572 127506 55667
112572 116081 47895
127745 112572 50154
130085 112572 171677
112572 86816 173310
112572 122700 159121
50362 112572 115890
67706 112572 186600
112572 22024 134627
112572 3832 70510
112572 74640 62057
112572 79367 167232
112572 54594 128953
140085 112572 118968
112572 72071 128124
112572 90175 155761
112572 15849 8806
112572 24968 40644
16510 112572 94948
112572 95230 2535
112572 145233 151511
112572 71269 47945
112572 37451 144651
112572 138168 194569
52552 112572 107687
9288 112572 65513
112572 9750 71210
112572 100688 14148
117562 112572 8043
112572 68583 29637
112572 121629 154017
31366 112572 76499
73772 112572 28872
107511 112572 8103
112572 127445 44743
112572 43934 169298
112572 99853 84521
112572 32515 199531
112572 16557 171135
92517 112572 130259
33833 112572 100405
116709 112572 182108
76640 112572 193293
44630 112572 135499
29336 112572 101965
112572 92177 141397
112572 73128 28801
112572 7239 12078
112572 121597 97706
25403 112572 97142
112572 45240 172744
9113 112572 91029
112572 7768 66201
99627 112572 167472
95007 112572 106277
112572 78325 47377
108724 112572 51014
112572 72101 17788
112572 81383 27786
65963 112572 59993
56192 112572 9678
112572 40857 147713
60417 112572 1651
112572 19886 53970
112572 47798 192171
143801 112572 42360
146204 112572 163682
58816 112572 197827
112572 91751 26315
112572 27281 193993
112572 143920 17749
112572 131405 81214
112572 133125 20773
109047 112572 113689
93583 112572 187133
139524 112572 171397
112572 9043 17107
41056 112572 166088
112572 298 49731
112572 101369 151292
134882 112572 193985
69001 112572 194545
112572 66323 56106
112572 116298 83667
112572 74225 102807
112572 114988 88535
112572 127561 87910
112572 62174 99188
22759 112572 55427
112572 30214 114671
112572 55344 15354
112572 128023 187762
138307 112572 14515
10907 112572 89032
112572 110183 126910
112572 30180 33400
49061 112572 145345
112572 19587 88199
112572 96661 95804
143278 112572 120506
4478 112572 50225
119221 112572 107434
49216 112572 13605
112572 31204 171068
112572 117213 152957
112572 119331 100484
117543 112572 184630
112572 101165 155258
112572 83059 162291
52306 112572 114245
12971 112572 13093
112572 39474 139520
112572 97339 95203
112572 145790 114069
86404 112572 38854
112572 21186 20828
112572 33565 66666
61349 112572 2894
129427 112572 134018
112572 29478 191616
112572 23370 187375
112572 29437 107335
54340 112572 69558
133479 112572 70832
112572 117922 31541
21136 112572 33452
112572 3348 164793
48826 112572 179299
112572 17873 115181
33237 112572 26790
113723 112572 19498
112572 105187 128054
42994 112572 5338
112572 128867 59469
24762 112572 184419
7215 112572 147995
25027 112572 136081
62283 112572 31760
112572 94138 176535
112572 362 67663
112572 9744 44140
29169 112572 125546
112572 127205 76149
106218 112572 26077
68679 112572 104275
78714 112572 130270
78474 112572 144796
72756 112572 25212
112572 129369 78014
112572 87137 13212
64238 112572 124382
145130 112572 127308
112572 67841 21881
90318 112572 57217
112572 99509 50146
59334 112572 33243
112572 50260 104603
112572 36123 105977
12510 112572 7056
58941 112572 174353
112572 8105 78446
112572 77032 166095
112572 51302 173890
135376 112572 72405
112572 97932 122852
23288 112572 190458
92019 112572 143402
112572 94731 199896
102605 112572 137311
112572 28597 152705
47587 112572 90890
112572 27082 177867
128763 112572 17189
112572 22009 152368
132744 112572 20103
50026 112572 199591
112572 33429 130845
112572 109190 144132
129472 112572 58517
33864 112572 118847
62265 112572 72464
112572 63178 144137
112572 138668 69530
99181 112572 114704
112572 40 160474
130503 112572 111076
112572 59618 127749
117075 112572 112413
112572 19845 6729
112572 119931 171570
69038 112572 47190
59428 112572 33243
48188 112572 96643
97271 112572 180348
112572 128081 74168
72009 112572 101337
136236 112572 35579
64368 112572 146479
112572 21732 39967
84756 112572 4760
112572 18451 28144
25957 112572 120512
112572 33912 188726
112572 110155 122983
88294 112572 162573
112572 104988 37852
112572 116236 184419
112572 77778 11480
27375 112572 116468
102137 112572 75222
123966 112572 47854
49365 112572 81777
112572 105611 185944
112572 121818 106413
112572 96764 166183
126196 112572 155794
62653 112572 97684
10358 112572 7457
73290 112572 101737
31672 112572 89323
126311 112572 146484
112572 95269 78925
112572 129772 48613
134544 112572 194442
33350 112572 36073
112572 125484 197043
112572 126317 129840
112572 98945 77730
86314 112572 97254
112572 75329 24930
112572 81750 172160
10414 112572 81664
112572 112112 73227
79370 112572 116459
103063 112572 130987
112572 104498 191131
112572 135213 87387
112572 95199 135590
41184 112572 105208
34444 112572 53133
112572 65275 128708
112572 95451 136428
125208 112572 77824
72191 112572 151403
72804 112572 92107
56091 112572 106766
43996 112572 150851
141024 112572 151245
40918 112572 123239
112572 124627 98165
138766 112572 175049
91727 112572 180363
141749 112572 9146
112572 140137 178999
110418 112572 194249
100471 112572 39058
70505 112572 65957
46624 112572 16749
112572 78386 31470
112572 100343 56422
112572 73609 111415
112572 39722 42722
112572 24499 147638
112572 85386 119653
112572 44607 85192
121112 112572 125279
112572 78478 63651
109204 112572 3210
129574 112572 198094
107431 112572 90229
112572 1943 126859
39338 112572 34739
112572 84334 161073
112572 65638 196139
35441 112572 192039
1719 112572 186550
125356 112572 17269
112572 47024 180320
112572 92482 120850
112572 115648 132603
70435 112572 86475
9114 112572 73848
94351 112572 71542
28906 112572 133481
122532 112572 151887
107299 112572 2393
112572 139458 195081
122112 112572 2450
112572 56170 11173
121900 112572 185828
112572 437 196243
17536 112572 75768
18444 112572 161433
79162 112572 71743
112572 62109 9322
12742 112572 116430
112572 89611 38859
112572 65370 180286
112572 47509 149655
112572 58496 65359
125935 112572 196241
112572 42371 171522
112572 31306 65318
112572 129330 53574
53244 112572 177185
24905 112572 159589
12079 112572 135762
484 112572 30579
112572 44665 38676
112572 131849 1686
146324 112572 101579
112572 115408 132922
69983 112572 147562
33849 112572 74912
112572 26728 59358
17516 112572 110809
99345 112572 80308
57081 112572 171833
119314 112572 94852
112572 21313 147474
112572 102336 197141
112572 108312 81581
112572 134763 135855
112572 110113 122288
112572 62134 64218
43544 112572 21212
112572 83894 135894
112572 112286 161664
69819 112572 164461
112572 73720 97659
114048 112572 47700
62014 112572 3674
67433 112572 150612
112957 112572 153519
103709 112572 145734
