116993 146281
65882 101237 35509
65882 105617 179871
65882 4772 111023
86115 65882 55634
65882 82674 83645
65882 15651 16661
98520 65882 106607
115149 65882 21264
65882 63340 63446
65882 39487 110192
93296 65882 180268
65882 81115 171396
65882 42138 84732
18978 65882 89282
65882 2289 115984
65882 92663 167090
65882 4344 114028
65882 40292 81871
65882 63927 55407
83531 65882 16119
65882 75109 59816
74226 65882 61331
110433 65882 149594
52461 65882 50857
52897 65882 150212
96394 65882 130828
65882 66350 97708
65882 20466 114038
41833 65882 118406
52195 65882 197515
32159 65882 76387
5024 65882 188946
24784 65882 29116
98582 65882 89078
97079 65882 15383
65882 55922 100610
65882 34383 175211
65882 110237 197057
92688 65882 185388
109873 65882 9197
98355 65882 5952
65882 94508 167705
65882 28802 71494
10938 65882 199981
116408 65882 191368
72983 65882 72145
29010 65882 176573
116240 65882 24776
98627 65882 6348
39636 65882 159015
65882 77614 123546
65882 55699 78778
65882 114801 129138
65882 75076 23032
46343 65882 53144
99040 65882 16780
65882 53481 179949
65882 73210 32580
65882 87456 81362
65882 42000 145097
105465 65882 122620
78530 65882 54299
2665 65882 13154
74113 65882 199760
65882 112409 128333
56033 65882 171613
65882 64897 67374
33815 65882 126437
65882 34453 47428
2354 65882 175293
65882 18099 122759
65882 52303 139348
31028 65882 66759
12164 65882 1127
85788 65882 107186
65882 49214 54947
65882 63250 87808
65882 75607 115693
65882 40928 158992
65882 55275 117765
88819 65882 10558
107138 65882 45280
65882 104741 28951
65882 9189 83403
65882 62557 138952
69066 65882 88795
65882 69862 199089
73285 65882 53539
65882 49288 56857
31875 65882 125284
65882 35854 92498
65882 50227 196029
65882 113970 161401
65882 78710 156930
83990 65882 163455
75451 65882 168330
65882 45199 191946
11624 65882 181117
65882 74028 85459
63810 65882 124964
65882 100017 115825
65882 45319 185727
65882 60364 162728
65882 38200 98610
65882 77423 74586
65882 74618 6490
65882 15999 137218
65882 47192 104455
64125 65882 152159
65882 59943 81431
108311 65882 8381
65882 36332 115022
3856 65882 117500
65882 17402 159406
25435 65882 166480
27369 65882 82798
65882 2422 25595
65882 11133 176935
67211 65882 194406
48717 65882 159120
28215 65882 109558
65882 96562 58400
65882 105929 151643
65882 33871 90179
65882 52070 31871
15250 65882 54241
65882 110533 32100
30211 65882 125050
65882 36210 55132
114641 65882 68967
48927 65882 93580
52683 65882 78960
65882 86922 59021
31017 65882 152530
7071 65882 187445
65882 100221 77029
65882 56919 24777
65882 27566 127936
16957 65882 124257
65882 66602 44226
65882 80097 106638
65882 13748 92314
65882 10472 149947
22311 65882 62349
65882 19310 154768
4496 65882 171128
65882 78652 155088
65882 105107 152512
67826 65882 131735
19789 65882 30039
73478 65882 824
65882 55595 49260
65882 73219 119071
65882 103471 170632
19749 65882 13307
65882 114315 185973
65882 78179 30092
70918 65882 102827
65882 23885 127013
65882 25902 61974
3628 65882 62062
65882 31163 102612
65882 79390 18248
55027 65882 120842
34903 65882 9370
65882 76271 180079
74817 65882 167092
65882 11547 129672
44886 65882 168955
29971 65882 99282
25131 65882 190725
65882 105896 38188
60797 65882 177331
74499 65882 38975
51416 65882 4562
65882 70559 10759
65882 27367 156710
39380 65882 129218
65882 78818 106188
65882 111961 140339
65882 77425 66510
65882 5261 13464
53987 65882 195458
10825 65882 130926
78711 65882 199338
73847 65882 70026
65882 29979 163920
70758 65882 140502
65882 82274 102995
16044 65882 198126
65882 67587 22024
65882 28157 182630
65882 110208 23879
10078 65882 177719
116003 65882 189545
65882 97517 51401
58201 65882 105883
60109 65882 157102
65882 84189 111523
65882 41168 132255
80153 65882 146568
92028 65882 104067
105727 65882 84128
105647 65882 108620
65882 23191 75408
27473 65882 156466
65882 5749 89049
35343 65882 52774
80537 65882 65557
82614 65882 171581
87390 65882 122690
65882 28201 143040
10931 65882 164670
61927 65882 82682
8251 65882 12527
65882 87163 15832
65882 48763 57276
65882 24646 142866
60808 65882 1996
12154 65882 43771
65882 33875 87864
91895 65882 7117
93933 65882 14634
17965 65882 143269
31916 65882 109472
65882 14482 8626
65882 99497 129796
65882 50175 153422
77229 65882 57667
5425 65882 106571
73693 65882 147415
65882 12338 108765
65882 1489 26204
65882 116273 90649
65882 63523 115012
65882 45389 155007
94280 65882 77007
34578 65882 112341
31840 65882 10022
85305 65882 82528
3434 65882 43194
65882 65054 102137
65882 92057 193239
44858 65882 98558
65882 95186 91368
65882 102734 102089
65882 101383 5314
65882 102314 146153
65882 115969 71662
87194 65882 181192
65882 19041 198632
65882 17444 122569
65882 69822 63766
102861 65882 40833
56082 65882 128763
65882 108764 22163
19715 65882 141461
102560 65882 198784
39132 65882 135904
65882 90682 108668
65882 68503 123704
53220 65882 162416
65882 99808 42859
65882 54160 150237
27261 65882 120832
65882 88300 138557
65882 65022 73285
29280 65882 54420
65882 30892 187044
65882 41757 155750
65882 26588 187795
65882 30747 60852
107843 65882 139078
42663 65882 9207
65882 97765 29794
65882 54273 175390
65882 110702 139989
67297 65882 84672
82324 65882 144968
65882 99489 126749
65882 12253 116953
108229 65882 169857
16394 65882 112120
85864 65882 92976
114218 65882 169279
65882 39906 100060
4102 65882 127431
65882 46034 126786
65882 36372 186575
65882 11570 81141
65882 81789 159945
65882 18488 116825
86034 65882 48280
65882 96199 95717
14870 65882 11710
65882 74844 68948
65882 98876 124729
65882 25011 150764
96752 65882 15214
65882 28469 166871
24385 65882 13044
25884 65882 111455
13032 65882 47585
65882 18890 30955
58667 65882 141203
19880 65882 123712
8456 65882 199715
39627 65882 128235
78186 65882 7782
65882 24431 72338
65882 87523 13399
35400 65882 80091
107300 65882 138912
65882 208 76597
65882 98736 129304
65882 49727 156032
65882 55990 190199
81455 65882 35657
44710 65882 193416
57327 65882 52620
65882 1976 9027
65882 32092 11197
16824 65882 194238
65882 25158 134619
65882 61715 106060
65882 95271 179274
65882 116363 182345
44641 65882 152841
80360 65882 108937
74668 65882 177762
65882 77377 190110
65882 61275 38051
70647 65882 153072
65882 11047 175080
65882 74704 144976
34047 65882 1591
89230 65882 116211
65882 60063 196935
65882 31427 76458
86892 65882 122309
65882 57882 27334
41038 65882 153156
48243 65882 56916
18136 65882 183525
65882 28126 197329
65882 102224 132990
65882 76849 11645
109494 65882 163450
65882 41272 59849
101958 65882 78710
51248 65882 27382
65882 1150 125408
8199 65882 197691
65882 32189 17047
65882 94574 128151
65882 11517 100872
65882 22539 82664
65882 65817 86668
65882 5645 66526
8817 65882 24849
65882 14685 75312
35063 65882 173626
65882 61556 111037
1979 65882 153951
65882 86725 196325
65882 37301 34559
65882 102082 23756
8230 65882 87141
6742 65882 90513
65882 54538 40543
50974 65882 196281
65882 111948 59748
65882 114908 182409
102501 65882 79542
80015 65882 154436
65882 38871 141482
65882 45436 42175
65882 85694 42252
65882 94067 142991
60174 65882 25539
93054 65882 49635
27979 65882 58816
65882 83357 18335
65882 70337 187444
65882 66454 195516
65882 77020 147020
65882 5102 106475
96865 65882 121267
65882 87387 165296
24348 65882 148413
90051 65882 95100
80202 65882 103212
65882 83936 32290
65882 99162 95807
98340 65882 69449
65882 13990 35488
65882 51369 181602
65882 9216 144386
34267 65882 74474
73616 65882 123211
65882 58045 65928
87160 65882 168966
108750 65882 184762
65882 44223 94699
66949 65882 39646
65882 23081 76142
4167 65882 113660
65882 1005 1913
84407 65882 158524
3907 65882 75178
45421 65882 53762
103982 65882 155257
65882 39270 198239
33649 65882 134028
67096 65882 100994
59044 65882 27024
65882 43822 62306
30144 65882 171075
21741 65882 22587
65882 49269 87798
54488 65882 13693
27694 65882 33842
65882 104835 32808
38185 65882 84039
65882 18466 128094
65882 74683 126737
4900 65882 32884
108584 65882 190189
29637 65882 101424
114271 65882 13985
89155 65882 36315
65882 56622 85004
65882 57755 71122
65882 2669 128774
82868 65882 108757
100742 65882 171653
51892 65882 38854
19947 65882 146944
42937 65882 101575
31714 65882 44307
65882 33026 25183
33504 65882 56089
91022 65882 66222
68189 65882 92066
80783 65882 168003
65882 32056 11462
65882 44628 114447
65882 83282 29160
65882 105657 6381
111074 65882 126477
65882 77489 2044
65882 108720 161403
65882 15947 197184
95490 65882 49813
106130 65882 110563
65882 104492 9637
28408 65882 101321
65882 15542 122626
65882 15583 121969
18531 65882 58043
65882 61757 143313
65882 110589 34519
88315 65882 82744
65882 37063 15105
101587 65882 144268
65882 100714 15407
65882 3555 85789
88807 65882 28714
86859 65882 134219
65882 45652 48385
76375 65882 111514
65882 28834 23233
28691 65882 37861
65882 112345 107662
9299 65882 42040
65882 17782 44537
84989 65882 145680
65882 81011 184010
65882 28348 78899
87158 65882 129857
40781 65882 138181
65882 107992 135319
65882 46375 130654
65882 57776 138104
65882 103423 158116
107735 65882 174511
65882 9818 197238
34865 65882 42737
65882 74170 16489
65882 68343 120909
65882 78864 150935
65882 54087 109880
86136 65882 65349
65882 48959 126714
107193 65882 72647
65882 45018 71619
7310 65882 93341
102530 65882 148358
7741 65882 17446
65882 20504 96429
110686 65882 148725
16935 65882 94729
91669 65882 135497
65882 100918 27783
37996 65882 84937
65882 61586 100639
65882 51196 97576
91985 65882 95361
84617 65882 196722
65882 115984 31363
62820 65882 185968
95781 65882 143775
14205 65882 28993
65882 96716 23972
65882 35175 106577
65882 25136 19715
49676 65882 106210
65882 24455 34706
65882 37335 120851
7019 65882 95067
24609 65882 52066
50693 65882 53907
100297 65882 4029
65882 99664 174387
65882 100258 163685
101406 65882 129482
65882 48762 84338
65882 100032 8157
3123 65882 47882
60248 65882 173408
107867 65882 56725
65882 57816 134920
32996 65882 47217
15388 65882 173605
65882 85709 74535
78448 65882 32216
19208 65882 104222
99688 65882 169324
50795 65882 127158
65882 112415 29998
65882 18163 138960
65882 71517 1295
64162 65882 26949
114554 65882 187383
321 65882 103362
18500 65882 67639
65882 51802 196292
65882 73544 143566
65882 13896 150560
65882 44117 53213
78795 65882 132178
65041 65882 189733
65882 47619 40814
89617 65882 25058
65882 11187 22855
65882 33625 32789
35710 65882 90946
42296 65882 56447
65882 77204 78914
88808 65882 53235
65882 21159 25953
36961 65882 113906
65882 102616 148517
65882 4260 147120
5893 65882 40373
65882 79110 54784
116179 65882 131921
65882 76560 193171
65882 76190 175949
65882 86871 1134
3934 65882 121447
65882 87842 142002
65882 89501 114213
26137 65882 148299
108349 65882 108779
65882 89775 132588
358 65882 84017
65882 25102 121866
108986 65882 6079
65882 96336 114106
65882 103645 194093
75040 65882 176357
110402 65882 182048
65882 110906 42501
54480 65882 83297
65882 70286 113673
11311 65882 171641
60438 65882 4339
7786 65882 194883
65882 86702 1512
62460 65882 103868
65882 82178 36699
65882 54211 19912
65882 48855 34363
65882 77399 157218
38308 65882 144032
65882 71427 148252
65882 73968 183223
65882 64706 132092
70323 65882 171406
65882 62410 29035
65882 108864 147520
65882 63095 42249
94114 65882 47120
65882 35718 2539
65882 64705 150078
115724 65882 165151
65882 86886 158437
75561 65882 56746
65882 79092 127734
90784 65882 70439
104716 65882 4328
5468 65882 194888
110634 65882 70874
71138 65882 118775
65882 75717 138422
77119 65882 100323
65882 109605 18853
65882 82915 1749
1167 65882 57605
20636 65882 187742
65882 51272 5171
27867 65882 98826
65882 86754 79018
65882 19748 121031
110232 65882 113244
72327 65882 47693
65882 58550 156526
17843 65882 142522
65882 37652 113132
65882 110889 155021
98080 65882 122747
55389 65882 28003
111177 65882 37541
4859 65882 28925
4226 65882 128687
65882 17706 46776
62185 65882 34547
65882 38921 166745
65882 15576 127338
32671 65882 199661
21556 65882 171083
30243 65882 193881
65882 19687 133615
85431 65882 94688
72072 65882 104729
19690 65882 174170
86587 65882 174804
81400 65882 41780
65882 21632 24319
7912 65882 3286
107717 65882 156456
6943 65882 44036
2213 65882 85710
65882 64582 26586
65882 103698 4345
22460 65882 114425
65882 38199 110475
65882 16090 124171
47441 65882 55230
59231 65882 46153
65882 90469 164040
65882 44277 72502
45079 65882 55943
65882 62898 117340
80925 65882 22377
65882 114138 7765
65882 320 36637
65882 27907 70016
65882 79947 185967
65882 37129 122909
65882 42616 126265
79005 65882 8978
65882 48128 188354
61402 65882 171987
65882 13010 19370
65882 101354 22786
65882 12200 33721
65882 57972 196309
65882 1484 106778
113748 65882 10073
65882 15909 5074
49268 65882 4756
65882 108492 19385
85335 65882 144626
53350 65882 142681
111485 65882 6686
65882 97870 3906
95765 65882 180718
34417 65882 40776
65882 109529 125348
36628 65882 149431
89339 65882 157655
65882 27416 170311
65882 80619 72360
70132 65882 3018
23261 65882 142490
39611 65882 81447
87834 65882 111348
26902 65882 101909
6954 65882 24903
43770 65882 54486
50168 65882 92448
52793 65882 162847
106494 65882 113038
65882 28056 68234
41135 65882 64534
65882 69564 58037
116569 65882 112786
36568 65882 8938
107004 65882 43521
33028 65882 47192
9964 65882 112046
10273 65882 177474
75783 65882 97477
83583 65882 75669
102863 65882 135577
23349 65882 64439
115962 65882 4834
65882 15944 198032
65882 76215 38953
65882 55002 103289
61503 65882 121228
84133 65882 62518
19021 65882 11225
109983 65882 183023
65882 113917 171998
65882 16766 157365
109677 65882 91555
65882 21593 82653
34048 65882 112584
43893 65882 92193
65882 27011 99855
65882 90115 82757
39911 65882 192777
65882 105607 119941
17642 65882 75657
34518 65882 34339
107007 65882 171387
82377 65882 112417
42278 65882 81645
18797 65882 919
65882 12796 43033
65882 38325 93875
43503 65882 167377
6098 65882 124275
65882 14437 104629
24316 65882 13014
65882 66780 168582
96653 65882 34359
65882 113555 24189
18261 65882 182270
59644 65882 125865
112276 65882 154502
48815 65882 150800
65882 931 132209
14375 65882 33485
78416 65882 74763
65882 104967 25023
22062 65882 47170
40503 65882 116024
65882 30461 177804
36277 65882 195779
71683 65882 66542
102166 65882 64630
65882 108465 79263
65882 24734 135657
35833 65882 171685
65882 92887 4583
65882 79141 65658
65882 83659 185462
65882 95371 9730
24141 65882 41804
23914 65882 112988
3832 65882 214
89293 65882 40184
909 65882 125905
65882 20392 103057
91945 65882 62610
65882 38427 164043
17040 65882 161533
56764 65882 172448
9763 65882 123628
76801 65882 26481
110164 65882 44230
65882 27601 188098
86799 65882 99123
16862 65882 182026
65882 104405 111795
109805 65882 64341
51020 65882 66611
43712 65882 66652
65882 25499 104566
65882 48063 4759
17069 65882 34054
65882 28895 78016
107239 65882 117164
65882 54509 27220
65882 38006 64754
65882 14574 95155
85696 65882 84251
26677 65882 158124
65882 6144 81234
65882 33096 129767
87430 65882 197077
12009 65882 1679
65882 63019 78465
65882 116446 1788
65882 113210 114024
65882 96489 178126
65882 51575 27106
92730 65882 22
42443 65882 104234
65882 27374 196076
5220 65882 199889
65882 94829 40333
65882 28667 159951
65882 94650 135000
65882 53647 118867
56732 65882 195398
65882 67590 176268
93110 65882 115172
113099 65882 165322
64653 65882 80133
69144 65882 98237
62862 65882 44220
65882 78786 50152
65882 111253 131599
34497 65882 103100
65882 5297 145570
65882 82118 80042
89790 65882 192282
65882 97098 130122
34063 65882 128296
65882 77974 82680
51759 65882 193909
93340 65882 50157
59618 65882 79499
63040 65882 155365
2409 65882 56555
65882 90258 47969
65882 85104 115014
42805 65882 21428
4690 65882 79860
65882 105981 42054
56317 65882 20114
65882 84846 14574
65882 83122 147665
65882 13718 99538
65882 115428 173543
69078 65882 177223
65882 63549 132368
65882 82256 133171
65882 60753 134577
94396 65882 29564
65882 36531 148149
65882 47856 58165
61179 65882 185117
65882 738 96607
44961 65882 175806
22222 65882 132787
65882 9866 95008
65882 69566 149982
65882 4983 43563
18863 65882 73781
27187 65882 84298
65882 29714 95065
54377 65882 66497
101026 65882 175032
65882 51109 136664
65959 65882 62856
54521 65882 97883
109404 65882 187268
36349 65882 20191
17369 65882 167523
114360 65882 122397
65882 29643 107177
65882 50624 2819
65882 105225 9917
102047 65882 96364
65882 97881 169913
65882 55866 75222
65882 30890 129131
65882 108230 93824
498 65882 60893
24230 65882 119881
57076 65882 161867
65882 69312 104820
65882 41742 102231
39565 65882 194361
60016 65882 183634
61202 65882 81875
65882 55774 43549
65882 86118 89919
22345 65882 110533
65882 968 182337
38107 65882 12632
65882 39480 82087
48828 65882 178183
65882 745 67894
65882 1068 129964
84960 65882 89275
44746 65882 190352
116814 65882 163004
65882 115871 74086
87320 65882 193232
65882 56136 139310
65882 68955 108047
65882 95548 83004
65882 77943 97610
65882 93491 154161
65882 42644 187120
65882 116219 47436
60963 65882 195538
103208 65882 196635
22440 65882 167294
14741 65882 153860
16834 65882 49866
96909 65882 150430
65882 56521 167394
65882 6404 150608
65882 60062 48007
29277 65882 182633
29592 65882 95289
63981 65882 21083
65882 43975 195948
25575 65882 95155
16521 65882 129791
53738 65882 176563
95910 65882 44389
22928 65882 14704
105902 65882 32658
65882 3522 52042
65882 53857 137202
65882 18029 97438
65882 104367 38936
26754 65882 179688
45970 65882 89483
65882 68104 94195
65882 78017 36949
65882 59249 106193
55726 65882 87196
65882 24074 93478
65882 81054 64346
65882 72258 131227
65882 57673 71451
102019 65882 93381
65882 100576 86473
65882 33663 140426
7126 65882 186811
65882 48839 121862
24561 65882 118020
74691 65882 147902
68294 65882 73219
65882 28971 191838
65882 73084 49707
65882 1754 28799
27336 65882 71424
65882 92827 180817
65882 8721 170086
75427 65882 36720
35177 65882 149966
65882 9916 76547
65882 43824 23870
111303 65882 132063
65882 38373 108896
65882 36247 24018
65882 54281 12315
65882 8132 5986
65882 88532 124658
11731 65882 76436
65882 100683 183994
90654 65882 136089
65882 95652 182387
60907 65882 13280
106597 65882 61695
65882 60137 84743
65882 88149 92319
65882 111514 151001
65882 69412 30037
65882 102814 2725
68303 65882 86137
65882 4892 101264
65882 95441 99742
65882 110426 115295
65882 56814 157274
99426 65882 96606
65882 101604 86711
58766 65882 18854
28282 65882 97016
71863 65882 105557
83796 65882 35156
41806 65882 173907
74710 65882 106613
65882 21472 25282
65882 82514 84426
65882 1232 198569
65882 5795 84405
67206 65882 189875
65882 51388 82345
43657 65882 18524
59300 65882 143586
65882 23379 21374
65882 112380 185645
65882 36028 151799
65882 37675 91008
65882 85798 123032
2243 65882 166414
65882 88465 26682
65882 8177 139071
87309 65882 134664
65882 44455 21045
100876 65882 51411
13461 65882 22437
95872 65882 57079
65882 5247 176353
65882 48631 136476
65882 69719 51911
36787 65882 37388
65882 22073 104354
65882 54193 142203
7225 65882 38893
17910 65882 28514
31550 65882 57174
65882 19327 123023
65882 68388 99277
65882 15077 54824
65882 24357 88888
65882 78748 189992
62253 65882 7218
65882 63548 85946
97073 65882 158368
32306 65882 54582
103637 65882 107128
65882 71980 33062
65882 6054 86572
65882 102506 59132
74218 65882 56384
62211 65882 49758
65882 112823 44634
37136 65882 116139
65882 92103 41921
65882 44466 81653
33347 65882 151327
103043 65882 32229
65882 81185 173992
65882 37205 130985
65882 65425 84108
65882 72230 62086
65882 103010 197308
12870 65882 13348
98613 65882 54868
65882 30102 26384
32650 65882 23162
1655 65882 28131
36409 65882 171476
65882 52308 91386
59822 65882 84237
41481 65882 77522
65882 77415 73571
65882 87346 76450
65882 59400 103159
57726 65882 122202
65882 21395 32904
8581 65882 15747
65882 55627 196314
65882 95604 80060
65882 55769 23782
65882 75685 45793
65882 64450 74154
89683 65882 134033
65882 25346 122459
65882 26304 197480
65882 93486 124586
65882 44350 131449
98692 65882 168508
10422 65882 132990
73707 65882 192734
1339 65882 68828
45007 65882 122366
2592 65882 179946
53234 65882 111896
26366 65882 154524
107151 65882 185737
105103 65882 185744
36084 65882 135121
65882 110897 53458
65882 64299 10754
65882 30955 30315
108004 65882 170344
30428 65882 77061
77493 65882 9877
84995 65882 196663
65882 71324 148956
65882 48986 59949
65882 85558 169175
24124 65882 166372
85687 65882 195773
65882 98947 149250
100950 65882 73684
11851 65882 23767
65882 38350 187471
7214 65882 108061
65882 100166 96091
113202 65882 69821
65882 12492 169102
65882 13231 72496
65882 39544 15374
65882 49179 192090
65882 30754 88559
65882 5901 6399
100641 65882 83013
65882 34023 115590
113402 65882 70878
54668 65882 197206
65882 27687 29773
37276 65882 163073
57328 65882 160707
65882 93277 157315
63661 65882 77730
65882 28751 185315
116781 65882 55188
104510 65882 20330
19673 65882 164704
84210 65882 82825
65882 77962 144220
65882 79602 88875
51098 65882 87701
65882 70719 192412
73920 65882 127332
38085 65882 50500
21390 65882 126906
56195 65882 142299
116158 65882 66115
80539 65882 85463
65882 102213 10609
65882 112254 43323
65882 83645 117278
90466 65882 107229
115173 65882 2114
86944 65882 192709
65882 40288 90441
65882 4331 127620
65882 73694 75162
65882 76655 31759
206 65882 80695
65882 58839 177053
65882 7832 121775
65882 57132 181892
65882 78958 127840
65882 3365 10352
65882 74318 141843
60233 65882 126118
65882 103203 189597
25603 65882 51857
26257 65882 9502
65882 31616 150979
65882 41314 124003
65882 104004 87371
65882 97177 39049
43729 65882 36533
44505 65882 61254
65882 76212 176383
65882 90059 41777
65882 16074 27532
65882 36734 29557
65882 112560 154959
111839 65882 5155
81078 65882 5265
65882 63790 103179
65882 105340 29486
1945 65882 147916
65882 66059 67546
3415 65882 194514
65882 49585 122788
65882 86208 173399
65882 108824 183606
52488 65882 40531
81569 65882 179183
18684 65882 170240
114049 65882 65010
65882 113688 15556
94945 65882 155701
64746 65882 57565
66721 65882 149080
65882 43557 151553
65882 43459 15567
65882 11108 137916
65882 53561 108210
65882 26729 98490
65882 33672 182539
65882 23105 13415
65882 36935 81150
65882 36102 95215
31886 65882 19638
112267 65882 127991
3791 65882 27537
65882 101990 472
65882 8673 919
63025 65882 167736
78704 65882 38431
65882 47974 150906
65882 46701 100276
15135 65882 93266
64118 65882 105765
65882 81724 15871
85205 65882 116758
65882 83684 39388
65882 70370 132713
103687 65882 164190
65882 77234 197144
37349 65882 153966
26367 65882 12102
65882 5105 180812
18254 65882 30457
65882 54308 87272
65882 9129 10010
35348 65882 64453
65882 76209 178039
35139 65882 53477
50285 65882 86094
39077 65882 63211
65882 20631 99906
17036 65882 138195
65882 100941 55738
57340 65882 193801
65882 35700 51590
68469 65882 38627
94639 65882 85166
112152 65882 148831
24512 65882 85792
65882 18544 112966
20980 65882 145584
65882 13831 55418
54671 65882 63573
79100 65882 136482
82676 65882 181782
14605 65882 26208
57432 65882 188831
65882 60228 133163
65882 14210 113059
34711 65882 45045
72450 65882 75076
65882 846 94554
33084 65882 147935
65882 18321 58255
65882 25708 96365
58025 65882 12255
10760 65882 149843
21918 65882 115215
65882 102436 156513
65882 115469 44522
65882 78485 49139
29563 65882 193474
65882 43673 104195
93670 65882 85985
43949 65882 152995
27375 65882 146288
65882 99565 39894
66825 65882 78181
59091 65882 45882
95480 65882 114793
79642 65882 83364
39080 65882 158786
65882 84201 105069
65882 48811 98736
65882 23572 196791
65882 103052 27676
7523 65882 62661
42461 65882 86690
65882 28876 134187
65882 31222 117883
65882 56678 176345
54133 65882 13007
65882 80906 47042
65882 9010 59595
77479 65882 148686
25270 65882 168229
54622 65882 146641
94120 65882 195085
65882 5781 14077
27006 65882 145052
41844 65882 10324
107573 65882 139917
74632 65882 32070
108530 65882 142598
65882 7392 139349
29241 65882 71466
65882 16617 116511
65882 39266 25983
65882 31046 141684
37901 65882 3553
65882 67599 19394
81320 65882 15
39953 65882 63457
65882 24768 86505
77071 65882 78971
65882 101486 137209
53288 65882 130200
65882 41221 12924
65882 4591 46770
65882 106847 101664
65882 19068 177211
105734 65882 92515
65882 113191 194566
65882 116040 198646
57942 65882 179097
83889 65882 163178
65882 36597 94634
65882 25290 140994
65882 90225 146012
27115 65882 92874
65882 86557 117220
60112 65882 23447
65882 10577 163911
105611 65882 162137
65882 35900 61435
70771 65882 15885
115619 65882 15200
25227 65882 120003
65882 77631 126927
69435 65882 42376
71734 65882 4434
65882 1272 109393
65882 71903 148429
116751 65882 22508
93804 65882 118525
65882 94818 134225
53774 65882 26779
65882 77994 121253
65882 46283 160885
65882 18219 142199
65882 67470 49209
65882 93312 105642
65882 108197 114948
65882 107679 70187
65882 63892 66519
16942 65882 107737
97398 65882 127714
65882 28155 12764
65882 34871 25296
15751 65882 94636
35755 65882 87838
65882 58570 140308
28262 65882 154972
65882 31924 133264
82041 65882 41396
76595 65882 172522
98834 65882 520
65882 72768 132900
21455 65882 159391
84147 65882 167427
39710 65882 128995
56087 65882 17995
65882 83292 189247
65882 76691 166869
65882 4698 114011
111 65882 129431
27164 65882 144483
65882 29342 87701
6511 65882 178832
65882 102576 195510
100030 65882 183502
65882 32081 28200
112689 65882 183599
43835 65882 19990
37882 65882 157547
65882 18906 44843
65882 90415 90152
66930 65882 1661
65882 105881 119134
65882 84308 139821
103725 65882 5720
65882 70838 24985
65882 24544 44964
65882 88733 189049
65882 88474 166583
65882 33651 46718
9958 65882 9348
65882 13977 32982
104066 65882 60820
65882 42698 3934
57772 65882 171637
65882 51035 76281
25917 65882 187338
52711 65882 45395
65882 21922 123419
53586 65882 46963
75313 65882 185985
65882 7638 10279
65882 24987 17997
73246 65882 91101
38398 65882 32631
116468 65882 163842
65882 90786 89258
65882 94910 119666
65882 74828 54733
109844 65882 23721
65882 24393 34096
38113 65882 164693
104371 65882 54787
65882 25264 70285
95484 65882 243
67761 65882 107337
65882 85285 92639
65882 54636 119775
22664 65882 85659
92833 65882 182039
46666 65882 152945
65882 81891 3791
65882 96538 83731
65882 55019 14740
65882 26468 188441
40213 65882 188513
65882 54158 470
65882 55812 55596
65882 115827 183937
65882 95146 118894
14511 65882 19286
65882 19119 85913
65882 24046 156271
65882 19675 33099
65882 29338 156476
9157 65882 140945
65882 20911 162394
65882 11826 94095
80593 65882 44475
86788 65882 112211
65882 63489 167444
107064 65882 160340
65882 11718 76457
24472 65882 170253
65882 70092 119202
65882 62680 143387
27206 65882 150272
74642 65882 41324
65882 20097 165137
65882 29965 49648
111593 65882 41250
4720 65882 137679
65882 36169 81664
65882 46587 49163
65882 85277 150321
65882 77206 166030
23635 65882 169433
65882 109665 19629
4043 65882 113186
76976 65882 82661
65882 45032 112104
65882 113118 27334
60321 65882 170620
42683 65882 140915
65882 1746 165494
66546 65882 7113
65808 65882 102347
65882 10883 42354
65882 29805 136053
65882 42375 86000
26352 65882 189133
65882 68522 29502
39055 65882 23847
22117 65882 92293
65882 18066 141975
59360 65882 27636
65882 101885 55855
65882 100500 50160
65882 68490 84452
65882 18036 34318
65882 100589 23813
5125 65882 24725
65882 107500 144819
6363 65882 146007
31340 65882 114836
65882 110306 171756
83932 65882 189605
65882 83114 44242
73070 65882 169622
65882 35259 36386
65882 13628 163858
65882 54066 46310
20676 65882 151530
65882 29145 198872
65882 30429 193932
8443 65882 4398
57783 65882 77747
65882 12221 195775
101263 65882 183890
65882 47160 101611
65882 57715 69338
17931 65882 127534
65882 46472 26365
65882 86013 26762
50728 65882 178821
81147 65882 57197
15547 65882 18146
65882 108094 169700
27858 65882 180804
88085 65882 11486
22902 65882 126908
65882 40894 192125
65882 103194 179508
51659 65882 30383
65882 43200 169488
65882 61593 106288
65882 85365 130619
65882 62265 153949
46454 65882 72957
155 65882 107850
13715 65882 43708
65882 75642 8076
65882 116151 195578
65882 68366 195982
57349 65882 55417
65882 29783 143418
65882 54487 163471
65882 77432 153054
65882 114938 44022
65882 21354 164839
13276 65882 199298
24772 65882 147044
76311 65882 31896
593 65882 175947
103646 65882 105614
65882 113338 13494
22882 65882 115119
65882 66018 71777
65882 27860 36661
32702 65882 136401
65882 73416 161501
68726 65882 82752
65882 28195 59453
51587 65882 196936
65882 102214 4067
110100 65882 191891
26318 65882 84212
6767 65882 18980
50516 65882 186797
65882 35105 55302
99987 65882 152034
15393 65882 71508
65882 39925 87903
16664 65882 59144
29733 65882 151913
10476 65882 22259
6341 65882 3424
116776 65882 184090
110436 65882 6897
65882 35465 100330
65882 4322 90917
29572 65882 116049
65882 12838 175453
65882 98333 172271
19595 65882 67622
65882 115431 64694
65882 9844 183410
100719 65882 10023
10763 65882 168833
