54415 137409
30408 1399 98202
29320 16657 9291
34520 1107 151130
45137 49241 88632
37136 49856 89651
17694 28546 62381
24913 8638 138972
48770 1882 111557
36246 6820 55409
38365 18740 167979
54405 3493 64059
23050 9495 124118
51011 43134 123593
44131 16792 103853
23912 10283 61817
28461 14011 100534
40927 40147 10951
34071 18004 179800
18338 28219 110458
32310 18401 43155
9406 665 195169
9195 43156 191650
39663 50215 88134
6479 53836 83022
49338 12821 111858
54283 1011 37582
43273 22325 108404
38590 48116 159917
34998 30183 155967
24064 46094 78268
29244 30576 121817
29937 37654 102885
30134 1918 85796
34279 52260 151088
1656 727 193517
50836 46220 29920
20490 49995 16457
37393 40516 118718
23267 23815 89594
26987 32876 62109
11750 17869 32046
22473 5881 110370
26688 45262 90362
34014 3036 106519
48455 38671 180775
36109 8487 52364
13642 10131 159863
51742 17547 95401
21355 29060 141352
111 33478 67056
4979 38773 100048
49303 22174 44096
47469 53365 179248
51739 51717 182927
39157 1044 195427
9516 2559 125278
42156 29699 42043
450 38803 117852
27714 34250 119204
51546 21135 66982
1508 21987 87846
45959 43666 105700
35165 32722 83784
53845 52727 45729
24925 16110 25505
9707 37386 130813
4784 14445 69012
791 7451 140844
5656 48998 84588
46957 15615 133005
13895 48821 123326
10130 31467 186401
44761 26158 36494
46808 33641 137806
3773 31828 121546
10699 10439 141182
34489 51067 84893
12713 54288 103503
3292 27547 188330
33123 19080 168580
3169 20669 165678
20533 15060 128584
41007 52086 144857
13764 43225 69455
24895 4190 153416
11471 39642 86703
44261 36680 198111
24497 33280 115627
40775 47202 91710
21859 6850 146171
4595 49752 46102
39651 14419 115704
22926 37213 136807
28545 1804 150553
51695 14087 136831
6503 38464 124941
2783 51133 70204
54117 43624 193718
22497 22335 187594
27179 33500 117933
13637 2536 152519
18553 31139 80418
28142 17923 136860
5689 45101 189833
11345 9627 92096
41556 49110 31408
25095 21503 2926
46067 9141 185875
23113 52787 183029
44715 27126 70171
14578 42056 84007
30490 29614 135411
35650 14328 141099
47142 48339 137543
44120 10599 49006
42527 28681 50611
51620 15487 175159
13015 9839 90965
47278 51162 173901
7899 53054 183331
1662 6719 177240
20456 16722 116989
16575 27974 144829
49083 46870 94126
24364 47882 189892
18215 44000 195562
37890 34954 54875
21876 49766 25517
9589 27640 109028
53861 13769 183814
27002 21769 125686
50388 44440 186671
37022 17079 163382
23539 25576 135130
9583 47020 193859
27400 10564 93733
15063 23809 119669
29442 26487 156594
23866 20112 194283
14182 19494 158348
49094 32538 168537
43043 23000 170022
42260 4072 44968
36775 36228 130384
26575 19801 2141
9556 44162 6929
4934 5038 86535
49243 35721 114561
42368 35331 6825
10371 20342 101373
46552 28578 105351
41485 28792 53385
15387 53130 130264
39444 30190 56687
2897 25390 16415
4670 16640 1383
49447 33167 106538
1206 29832 58261
7642 47461 85610
35321 50581 135181
52613 32774 155968
38148 21299 112025
26039 6974 106852
1394 4686 97070
42372 47772 84005
39940 42141 105259
37112 31502 46712
25583 32797 108377
31499 33012 2210
13842 7359 166759
8034 4138 85228
17356 47227 66925
17167 16203 74066
13442 1109 29763
4621 50264 170956
10671 16557 60093
20127 6806 18682
24814 46835 165857
39690 389 136713
12077 5284 177262
44712 27892 71803
28821 42162 27400
50887 15577 29338
21586 19433 671
25454 5846 80709
11796 40450 47335
23373 16102 147118
16338 23861 66790
44851 560 190000
24165 44436 101960
18198 25632 6087
46660 3248 113750
403 41714 67195
5093 810 192889
44129 27974 116360
49212 37089 25697
53275 38849 53854
36998 40526 171316
53683 18929 55925
47543 16450 113007
18458 18844 51016
46202 16065 43846
6267 15511 41962
11422 49560 67358
42374 48191 26218
36308 8178 124214
15227 15019 129556
47326 35141 129285
30391 29944 198952
35735 43671 199540
37955 37851 145734
396 44074 149291
26841 38766 47917
3108 1968 138863
30110 42651 81017
22298 14600 13173
10584 11257 179396
28383 11262 199964
6185 51609 112769
40998 35880 160285
2718 44969 129828
29667 25979 69083
4166 12836 162184
48334 205 158337
11023 17457 90458
1477 50408 9360
38993 5107 107751
24753 43976 97454
44715 31274 57113
47844 7705 66302
26135 43460 63500
46708 18662 102164
35787 10414 159355
31717 41014 171745
6134 11635 145400
51658 22417 32360
1345 31962 75417
22852 14454 94038
18829 47994 16917
5716 18920 72224
25146 10070 13053
45655 864 85660
6302 36133 86614
23007 31470 65375
43781 46625 74607
40742 19768 29063
34994 12978 164382
44523 1265 68225
32156 13 132820
2794 31518 8199
2091 574 23687
32277 32225 56907
412 40967 71642
37411 17087 68743
6798 191 18714
29971 47260 179885
8103 34190 198745
9267 19407 180804
8326 17772 172414
39964 50452 56160
48424 13208 150418
35354 40724 168371
29492 53964 132464
2439 3846 28920
38242 48406 48034
22602 27284 2737
17701 53604 26587
2562 34165 133609
30611 29850 96396
22777 16464 4401
7755 53589 106696
32595 47944 35450
48565 28879 194246
15523 39821 185415
18168 6151 87681
47398 12903 129350
10046 28609 130218
36381 30546 120208
44684 39453 154404
42866 26270 80893
15738 31989 113417
23383 29154 199771
13291 4367 65953
51144 34603 145231
30543 16098 28580
46290 339 146629
54117 12168 120363
4952 21883 173172
8617 30944 160822
2083 50997 23031
2320 558 187639
5453 22253 77038
30167 19261 18815
30447 9414 190398
8942 36214 176096
41361 8251 29017
28822 47631 108646
40896 35387 93573
13886 42358 123090
22641 35380 16902
42949 30998 59605
50147 53302 130750
45411 50177 176603
18002 37270 31155
24211 21576 91325
1884 36402 95722
51791 48416 195795
40721 13537 21436
34166 49326 132464
42150 27654 136102
31150 1692 136111
53766 53948 160643
47499 37477 98111
53409 49305 97429
15839 11000 189316
23561 53027 141909
40004 30579 196579
50446 36974 20330
43211 21344 63187
50803 6970 105889
6998 14165 51205
2339 44084 168148
17986 38462 167655
47336 42700 142372
53728 41156 131577
15092 2777 196390
15336 28650 34891
46375 27201 52678
10977 24020 126061
1576 37559 117990
27861 48613 26357
5938 1891 67998
29782 32601 196790
11167 3670 193650
11496 54101 91737
3223 41449 50199
41296 28701 61591
41775 9850 79488
51830 31413 106440
26921 32650 96678
2898 26774 63199
38486 17514 161553
33210 21453 98786
12088 1418 121140
18975 18668 15049
31452 53448 129601
27674 12036 65185
42938 4866 42543
49539 51914 132782
28980 22368 103355
30771 817 64600
13563 31319 179059
15071 30378 91882
29540 25815 42004
8454 26284 173026
38444 37882 89422
38672 3253 151281
43483 47765 160934
1001 45421 179305
23200 17198 39185
18261 21576 134742
16009 23653 30919
2681 35002 16075
22677 43046 154392
38987 38726 24943
40358 51825 96515
51980 12374 119867
17078 8435 143170
23824 7652 110657
45635 42882 5726
19268 14386 191582
4987 5707 160190
27720 28097 186717
44627 28112 35197
27343 41312 137220
24377 31615 194444
1833 15991 171160
10480 47776 155458
6846 21459 97674
6983 23867 123866
12569 49937 174829
29930 5324 82842
46364 39841 48643
11170 31579 58025
52117 3718 131369
46070 25117 68569
51325 21010 18215
35184 27938 99535
19425 28206 114020
20473 1055 56032
41229 48281 138748
15729 52904 128793
5910 50081 122613
20570 36748 170489
22631 14135 97273
52271 15219 191323
16576 11279 152328
4364 28082 129475
29603 35171 161439
25202 32111 149188
10084 35896 165089
11575 42359 167628
16366 26543 15534
16453 49966 135092
41130 8023 170053
14445 35928 127107
14531 25936 63194
15072 47674 74052
37625 28473 4066
27716 34088 57084
31493 21092 145628
26106 45333 123802
41824 24665 163553
47993 6074 53400
22013 50080 97811
50264 20070 63529
814 11715 45289
53908 5904 10367
26749 47087 164874
37370 14421 141912
46294 36007 150966
38050 2128 86231
16208 3909 128333
23301 26184 99771
51174 31450 108962
47775 35013 137171
34790 3523 152143
15327 19250 124159
18858 36436 43587
926 53518 111150
36301 2529 161520
48490 24839 87757
29762 31628 115599
39447 6030 89915
20297 6763 11550
21189 16373 67613
2064 7361 118476
40751 23943 195151
14031 34864 102013
22960 17892 167580
3420 25542 106989
14372 2598 58075
44874 5102 137025
51431 38947 79082
42035 11704 9922
10640 37783 68044
5620 27795 108166
47005 22174 192171
16871 34836 78252
7288 1502 118744
14778 50128 167771
15909 44680 149496
283 54030 167777
51903 18614 196730
53974 16753 101385
11049 10934 141646
19406 24120 158728
3339 23268 3464
35989 35063 99546
50614 2329 69428
47500 8719 54796
19668 26243 152715
35426 46458 171537
20303 46723 47821
11023 12847 195825
14650 48221 81772
393 16185 22445
34472 14178 167614
31138 14319 195551
26297 8174 38028
53490 19125 125609
22844 48789 178812
43948 44975 199149
31243 17067 14449
27762 7012 32934
20047 51005 101114
52912 7218 109828
16421 39823 111599
24565 2086 30488
46316 32002 139395
25189 40104 76279
9417 51897 32093
24047 29288 168599
17511 29239 114085
27101 35177 192790
52802 39928 193638
29441 15735 141081
29372 32567 5465
48929 19557 40462
35215 2806 140854
43242 16678 70496
42731 34066 122236
2442 23022 114728
4757 29150 2677
27784 30677 114603
5276 53354 133456
39341 36317 120303
18530 6393 49616
40406 47422 86510
3636 12132 35784
50193 33220 27055
32796 35062 65891
49074 31769 154528
30785 50412 28252
38200 11526 21036
20976 46254 53733
36299 51816 168578
46472 15509 65526
19267 48518 81919
7846 47484 45711
2149 31272 170806
452 30916 141327
32316 53526 98788
33361 1148 134921
15233 44242 58140
53855 1551 34441
32552 39474 51803
5407 7994 141462
8031 15171 136993
44926 35113 29500
45427 37794 143971
14877 664 198645
33960 30581 153805
22098 25512 85076
24297 11243 64834
48079 19886 19871
7593 31085 145807
47144 7899 142207
9969 14565 90237
14434 21088 92738
36519 36285 45302
25442 6667 62503
960 26370 92800
21973 6981 137269
37088 7815 64076
18608 53884 53425
12619 42520 48059
42271 53986 121708
28154 7855 86723
39235 1252 155406
40147 21195 79812
34821 4781 87626
18975 40126 31161
1274 46855 119602
45596 39531 135514
43381 19406 21487
51228 10742 99632
49197 53822 58898
23590 50251 110741
48333 51351 186570
24075 1346 50750
44173 49124 98567
21503 27902 49739
46197 9204 182818
12964 8032 35307
44572 54265 17116
46903 43730 73612
8623 46070 38625
43057 47461 182496
27419 19871 172964
8505 26911 20321
35717 34242 24226
31181 10307 40365
26179 38460 124232
2727 8087 119262
4226 28469 54104
53721 5145 166881
46870 54338 87696
37780 31788 166589
41034 13919 59634
34687 38149 115243
49917 34526 111366
21170 30517 6359
61 24517 4574
44911 50196 13787
37263 14504 130605
14616 44473 159031
33349 36683 130988
47230 12564 182544
30259 20584 69840
8552 10801 177977
25223 2083 86872
20810 21449 21759
48105 24772 54866
21667 50569 40219
11123 41022 182922
4639 8520 111752
23024 12212 9524
43228 35307 111097
2501 49243 188523
46561 4264 113823
9887 35582 182394
20612 13367 162659
378 49951 63845
19264 4818 80530
48375 45932 39668
4932 752 153109
3954 21855 28832
28237 38061 70245
37656 32867 91768
28896 54090 75798
25748 50013 173274
12204 9182 145844
8709 29420 90248
3641 48625 155482
49084 35306 143515
16916 32667 148211
48129 3866 189504
2248 20493 120174
23774 16576 181488
52785 15562 50791
8338 3354 30955
20561 762 43334
16444 40925 49775
50672 22352 109687
24513 38080 17672
22921 25328 41192
35239 41820 149760
24278 21149 41472
23657 53210 93210
39240 36716 137349
41531 42310 184593
37845 7850 181117
10667 17489 168105
20594 10331 159258
20501 24554 133107
12522 9800 62838
21307 43258 135414
33357 37295 96423
25790 54293 16636
40254 16828 75015
9678 18280 54133
27694 642 82208
9097 48701 37621
11204 37825 124120
49632 51751 6802
20738 42222 25477
32733 1889 118259
8944 53392 33581
33991 9117 39564
19512 36251 143816
25034 22390 89789
29044 7653 111796
50760 16652 78255
41063 25339 68695
47098 20375 145752
29888 52219 66481
30953 20795 132302
41967 40247 93415
9792 36127 59337
24537 50981 63927
40348 38772 47799
39684 51187 13202
47295 30965 93180
27712 22104 64792
49568 44704 156970
22601 40637 188682
39841 30127 12616
41353 13498 138214
49092 9435 157244
5349 31705 28148
27924 50241 174817
26413 33410 184385
6573 111 178936
10859 1848 139219
5819 18012 31758
14462 42447 166286
6100 4774 80942
51399 2066 171893
31940 11861 141589
18709 25391 127997
51761 31942 178941
11452 23524 56943
29851 22723 53824
18232 46150 161763
17140 35003 65686
8401 14457 121615
14398 44080 109769
13118 47778 179486
42063 47198 13423
14408 40221 42751
5779 33601 91187
32641 31607 169410
23817 16859 101691
24394 48976 28587
12544 15593 104128
7877 31349 157482
26800 46058 63979
5216 32729 32081
32319 38694 1190
34675 7185 180396
29489 27697 81635
10361 18516 49013
40122 5071 47093
32802 36202 176448
18449 51693 152052
19287 6341 158230
48448 39025 155763
38138 44954 90505
36694 50024 160071
31562 50269 189055
17570 38381 103992
22734 33867 60495
50756 10105 194323
38076 52480 90776
22382 8502 44640
18266 5147 52173
45703 51129 69872
13189 11823 77584
150 3296 1595
32359 2921 68195
8786 23766 4070
12703 27219 102817
10938 31157 64929
42416 31637 164846
37266 12354 5934
20569 9571 119621
46439 14795 38036
39250 20342 44461
52196 12761 47166
29999 34477 136676
13108 50030 6687
26723 7720 116270
13559 40170 116295
53994 19406 50527
14463 11138 117734
15388 53582 72035
25221 27725 62034
38871 13975 176473
6625 2138 66721
37045 40725 100720
1204 32178 197867
14007 41764 150803
16939 5409 153725
5658 31731 13925
7412 5654 199494
24024 26292 96759
15336 22905 176690
24249 35291 175607
33885 20461 63195
51621 26803 127434
27187 14334 156476
2860 36876 176871
26016 1683 35154
15744 14345 146906
29780 23930 131288
5684 12079 412
2919 44769 81048
18572 13931 147682
32162 4685 101726
8353 20219 11600
7457 39784 46437
20930 4211 162779
16208 31351 98005
27799 7302 23867
11497 25268 167069
8752 28082 35091
4637 19331 91172
1726 38327 41417
32528 40141 138663
4462 29058 49076
50794 21424 33880
23579 43154 77827
44603 18535 129472
11085 37115 197776
14969 31587 15811
41905 49635 68154
16333 30631 103212
120 10441 581
31746 5507 25575
45339 37070 86525
3518 48347 4629
39317 4638 91513
48711 47280 135399
39542 49528 186801
46742 40162 148189
10276 39270 165245
31780 52917 100899
35694 23488 30585
589 40892 55726
49593 35340 143427
50594 22895 150517
21355 36270 6544
15405 47062 159420
54022 9291 10818
47894 35819 69078
25040 20663 180112
48619 11570 95721
46236 24513 198656
23352 586 35354
54157 23567 111776
5236 28320 152731
19732 48249 122652
19140 31278 113675
8528 48051 198788
22199 43978 55736
19881 52635 35680
18027 40406 192543
1944 10851 18487
31693 11262 158098
8173 16182 111093
39058 49944 113210
42914 8691 17237
46072 31891 145182
50978 25822 76157
22737 1062 192135
26384 47238 36326
44580 41681 37784
11397 53889 140087
34625 22498 151500
39822 33240 24234
330 42083 26695
36723 3186 159513
45690 8006 21880
8908 33912 177504
26075 446 25258
13129 32696 104584
15432 26311 43317
22229 49429 10426
12477 51446 65866
22586 36470 9256
19398 35138 104102
21983 32971 153798
35463 51396 125591
12233 25893 107159
32694 26236 55598
51878 22630 98933
52099 47495 40634
45206 2187 81161
22187 24922 158287
45215 51484 165232
6461 42647 97835
22497 51653 192289
7183 48805 122349
38672 32289 164756
18023 18890 175020
31419 36821 102265
30902 13930 57063
16059 53700 30018
51347 48862 12440
19775 43743 101412
25081 38870 91940
2241 28104 35649
27862 7238 158416
40425 43007 155173
3472 13238 138733
36851 19771 15248
35171 22053 135922
344 12032 110969
3741 16521 97267
20358 53940 72038
1606 24025 187059
2229 23414 107965
36541 9102 171767
23501 32917 115776
50458 6107 146556
14014 26365 197283
9386 30606 38313
3951 49302 138782
41664 34492 67074
11170 5169 114316
4350 50337 172840
47543 53115 96537
43186 50804 170253
12844 53160 143635
53717 21198 107034
18016 20933 186269
15067 8882 177943
39885 733 183500
51542 30376 57369
31888 6057 80064
1019 4224 125232
27125 42823 128936
32169 46075 189390
15286 4889 190517
1577 8925 61237
46672 35983 15983
9480 31699 179474
40870 523 51460
24188 35228 123759
38026 42197 115915
34797 14442 54238
9225 18835 83406
31710 26926 116390
22051 20851 167224
50053 32944 162891
15534 12804 148176
8571 19982 9706
2782 16435 192574
38134 2594 96786
3963 17458 106107
13159 37299 171627
24442 53948 13648
24017 16112 136498
52125 17628 114320
10002 762 183836
52508 24690 194165
5488 46728 45045
43308 3375 153881
10074 3439 188283
18886 53895 94338
20406 30219 171203
27314 45229 150211
37771 42926 30968
4189 13742 36032
11071 25149 186498
48553 29992 84423
287 511 127326
44873 47519 70876
29727 32209 169669
24752 27156 132204
30547 30722 98232
40514 19500 185422
53638 38667 121383
22486 43344 123918
12330 18956 116309
38416 40533 79947
1273 35910 88767
22097 47199 102625
19100 50965 162026
5218 53270 130681
28704 688 195015
42545 4220 86835
34244 25120 40228
38746 48168 108388
12022 39391 140899
38835 16245 118812
52518 8308 113493
50420 45124 100521
8894 18709 140720
32349 33572 141108
48234 30734 1689
21934 43874 77036
23742 10656 45881
4956 12572 114579
41252 33659 135899
34194 30814 172398
13309 5539 28428
22752 38078 59325
36364 3124 6464
24476 22795 143422
43528 53078 174213
13257 48719 63166
1206 12106 183747
3693 11599 120469
53120 34926 44048
10729 12148 60240
21311 7179 90397
29090 18573 112644
3829 25876 181097
46258 19638 58981
12362 9395 59018
17095 13651 199489
51785 7936 85173
44526 41659 33164
12250 23749 143173
36753 14012 15107
10462 48546 13213
4950 12950 47592
47369 25572 176459
44346 937 194746
47270 22571 116768
27383 31726 69323
6939 11143 122709
15531 14262 178093
42487 42615 198733
41721 18694 20763
851 19730 178778
21512 44679 21106
53926 39468 15640
20376 30004 120640
38179 41048 190833
20734 5098 47420
27811 12250 45948
29080 32070 78129
40570 38601 144774
22597 8567 175037
16417 27067 165517
49099 37810 85761
7393 10722 56582
753 40863 186841
20053 23488 153841
28379 31448 157909
54246 46002 144866
9619 38926 68930
5742 51738 141119
32546 40965 141023
17414 53894 37087
36859 5450 17140
16231 45715 38876
35263 9818 158305
48788 29688 114413
35602 14090 157127
16979 29694 32962
47717 24355 23537
15173 52049 124979
8585 31126 159557
44601 33051 174100
31871 16837 165488
39104 30995 157406
1415 51380 20620
39175 45308 39097
4117 22269 48500
47290 7417 56094
43743 8149 137205
32170 15229 78649
38790 25260 195952
5872 17018 112198
37972 23082 101852
38041 21164 83635
5274 30471 123282
21705 26524 27999
48140 36721 55624
32849 4427 46051
16749 12546 24178
33056 23216 67655
18322 31875 72130
26454 13365 106178
1252 31063 13909
26296 12965 125211
22286 10342 18178
42376 790 139386
12319 12976 75486
1775 7616 58670
50715 6980 9318
41626 13498 149196
47030 24339 62470
48068 3440 156818
4773 24988 103524
16248 15934 192158
46860 46510 189854
47140 48546 87944
36005 33586 106513
25655 49033 117540
12 32146 56413
2538 26849 14103
34960 30548 191402
50927 8219 161097
53850 9139 100223
8100 35472 176901
24728 1849 13048
25324 2503 101199
39432 31798 26406
32846 27991 145269
6905 33453 80931
32498 45397 171316
22463 20020 24271
23078 28416 71632
28035 756 28740
34119 29975 125126
35096 5306 14960
39372 50755 165809
20708 20340 78216
43051 12801 91715
33830 30943 193442
26747 1894 196241
2004 22909 138188
26901 46807 196098
18214 5101 160003
35925 41674 104249
19713 24227 62056
25597 33381 171544
28221 9814 192683
40717 31992 159698
293 49292 185600
19570 18002 187654
21042 3158 36368
16177 48073 119273
45064 31051 100057
5833 44486 146275
23097 618 38843
32147 14256 190
41938 26535 9670
53352 53870 20091
13602 17658 68993
10507 12701 194171
33293 43658 133280
39092 53010 68085
38909 14433 14727
53320 15764 158107
47735 17751 154199
44274 34227 94375
33070 12886 187922
32341 16768 64339
46700 1537 12981
13936 4662 155946
26413 39939 140070
36909 25822 92478
28539 41338 196237
41861 5095 183218
22862 45229 179320
47909 26170 86479
7393 12822 184560
39633 53494 100088
25321 12121 52581
2141 44080 77107
12084 41453 75409
3056 3126 36410
40611 42272 89475
46176 13758 160773
8935 47758 103986
7576 27300 93299
3695 23407 80919
36324 53602 15039
52125 29422 192454
3909 6864 1640
31815 32229 100250
6188 28898 117214
286 20646 149125
21139 38772 153740
32114 42530 14363
17630 48163 100962
42186 24253 169016
179 11482 32329
51427 45153 187614
7932 15155 193353
37606 8539 71514
4560 11648 24228
1245 40037 22287
25008 6811 190518
38539 48947 132177
54172 5083 148277
42453 3644 149742
36054 21033 24331
47376 53531 121795
16299 8544 73639
22413 41125 62443
22529 11002 25922
5525 11783 90110
10055 47967 68045
21118 6955 55910
31839 8812 19725
12707 23598 111753
42542 36528 182146
43409 53552 56683
54127 19694 198591
44538 12795 87009
48876 52814 6361
36776 3517 143213
43633 51189 93224
11678 11202 46549
3156 9103 141970
16341 41124 167755
24910 42655 183173
9923 5870 129375
50928 14571 154171
3716 21531 6669
8186 36818 41200
40442 2558 139879
51483 7987 182797
13246 34448 102106
3054 50999 120534
50215 35149 56874
7238 5637 180208
20732 54141 55532
1432 10620 122378
33707 38597 102540
20121 23970 144709
22379 6487 113652
27492 51082 171102
41273 42320 18711
44747 36141 131450
37713 14094 54475
42237 34919 166972
26492 33005 130489
44290 30796 165992
6431 13003 60151
44888 20914 145026
13963 4081 163083
42092 25397 180149
20603 790 127046
22015 1826 176635
26478 9714 7000
1950 6236 36034
23620 24489 148405
19168 17848 150170
34021 27508 63909
28314 29083 72599
19063 32133 154720
41418 38558 14041
7701 5307 183270
44946 16112 174116
44616 13019 5993
25991 26279 38177
38096 31830 187152
6454 1170 40691
11918 33362 1319
10250 47643 131512
11409 19677 163696
6670 44267 85916
9866 9541 186484
21689 51322 72507
49357 12871 20287
52712 4979 16549
25800 1776 134969
36027 10726 51355
13930 4179 198513
24824 38495 69246
41835 13462 11
36172 45930 143157
33364 2440 79270
10892 17216 150928
11955 29910 107651
47632 54392 167954
510 35592 67739
4551 10147 94338
34950 2073 57987
5113 8411 50141
794 41050 97682
3606 22694 75830
27278 50016 176590
222 6726 45314
31912 15554 181025
18437 27273 139056
27289 13908 117735
29703 50834 111330
15453 4475 100385
39002 48214 27124
5135 4936 47462
4051 49254 36928
41631 13316 35352
4443 19589 84294
53550 4868 197881
12749 32632 97164
38725 2369 14851
44000 5256 163810
43717 3483 35350
35091 42772 62122
19425 27113 33799
10298 4137 101251
34784 3673 18061
52661 47937 107169
37022 43657 163487
39101 6974 70659
52837 451 40761
19563 14072 93724
27923 13624 172507
41296 41395 190904
9171 370 94123
30497 22069 138475
39648 33689 158900
20796 48635 155176
26987 46284 35900
40678 52341 185677
3830 21784 69240
51885 11131 158760
38037 41884 99157
21214 49279 30219
4810 48846 170362
15083 24992 81035
54294 34017 161837
22596 8391 88265
14878 35967 184553
28187 38889 186794
34401 17818 198958
54044 33903 97041
39468 32835 132600
35237 37802 148994
1166 19437 161647
9420 31322 170486
36927 40651 147617
21155 1570 69865
9423 41424 77374
12514 42868 111052
48035 3612 109376
2662 17500 130147
48361 14844 58727
34713 25685 159103
29888 44179 167801
47450 42074 125080
7089 3964 126862
49846 42395 187535
33942 43112 198361
1701 16582 144147
17994 35845 35765
20802 493 65293
8680 31745 160169
23207 12638 102225
49913 34439 75676
9023 35805 36254
26989 50638 159349
24972 11415 108436
38779 49042 119313
19219 39625 164612
30781 20274 44914
11340 20967 46494
40514 2088 123271
45976 31726 197142
34950 53447 107733
11805 35645 138107
23081 43666 31102
43367 43909 21243
34024 46647 67621
12869 45514 158340
14134 39249 92046
42903 54061 86317
4496 746 6852
1340 43567 155103
10873 35751 44675
5641 1979 143680
44314 24114 89752
6052 41992 180919
40797 24991 30878
5561 21065 65636
3142 10183 113770
6383 7726 83962
47855 30114 46573
11442 5995 129366
2294 8490 99249
20486 3438 88604
39912 39040 38579
54259 7398 98222
1292 10769 89557
28646 19005 25056
10971 41714 129466
39159 9264 159100
20673 11905 101948
12690 44627 10350
35494 29813 155801
38954 33042 106581
24090 17235 86725
30178 25204 3776
14890 38124 87227
12710 21555 134205
6903 45639 58510
18193 23496 169828
43803 51825 38961
36934 19044 2545
5835 45988 30344
33602 50969 6765
13105 42723 199693
36241 10894 141019
25433 51223 140995
1714 6003 88772
37780 12962 5573
3399 18267 179328
23833 54015 117542
26980 2332 2244
23387 27117 88796
33463 30834 102021
43015 44891 13739
17445 42610 95466
36409 24613 67370
35114 23244 60903
45532 4304 152817
16068 33799 57029
10311 27642 48190
47854 30090 81448
35984 41410 69337
18919 31681 76835
52572 19004 81986
47530 3566 73583
51675 29968 95997
49358 48398 119148
53235 50200 121850
14760 20453 10322
45570 7344 85053
26847 25903 95948
33547 44225 126906
6787 53470 189592
42804 53109 141007
8070 40390 176165
25469 34777 137859
32283 7390 9850
11703 39159 41930
51232 16484 93540
45640 9865 45775
31263 12102 50294
42060 42241 114240
12435 12637 78129
5155 19904 157669
38504 10744 82140
4251 49146 171230
47915 5581 47510
53265 30618 7915
5590 12365 17336
47200 36281 92628
16890 18540 90562
29433 31627 95808
19055 262 49916
37885 29179 24517
15643 27619 199157
42729 42060 132655
44796 51717 72629
6768 27294 182269
14665 53928 117949
5869 48316 121056
20779 35916 26632
6969 6611 174830
23099 20946 59705
12881 50919 51537
26845 9886 181704
24466 24538 68963
11961 14122 163208
47558 12157 49006
11180 33438 42610
39343 4810 6226
27439 21012 89047
7014 31849 62255
51691 51805 104310
27825 37913 148617
2342 50440 83736
44794 1606 111234
48597 44814 78454
47292 22055 30749
23396 32878 146064
23415 27190 58323
38934 32569 164012
41812 938 41544
14105 12117 68537
41106 54 109517
3423 8302 133120
38538 26800 74317
42086 44781 190520
47638 6046 172022
45824 37826 104192
4760 13749 109119
19097 45678 175725
11121 38269 76845
54285 49069 31765
13847 7897 52383
19170 27121 59036
53232 27836 156268
659 44614 88758
18164 40447 65054
1599 24108 143810
3534 18499 171774
52095 23223 13869
45787 4229 176496
28230 47778 188032
23416 53751 61441
33396 30709 130524
30395 26422 82843
24607 1535 195796
34517 8230 101095
17602 23799 45624
26296 35413 183429
52839 22814 67064
35930 26602 131841
48908 14861 90495
47471 42441 22695
47332 22806 186310
24106 21753 141272
45078 27716 50413
40590 11746 149714
16363 44224 177386
23707 46847 237
24813 31821 136933
7798 143 26362
40619 29748 42065
6284 50067 40418
12005 15858 42846
42637 28111 194779
54102 51400 32690
27655 54121 78826
16124 38823 54181
13514 23553 194288
16477 3419 30538
26937 3353 11899
50922 13192 174310
51610 37100 144658
22841 16017 136860
18823 37082 148931
37369 51959 33375
51359 17426 135206
16982 20837 33379
34940 30575 81229
8759 49619 46374
37829 4957 164035
45987 26518 162060
24635 46757 23459
29964 33484 159625
27143 23814 4830
7090 43212 190883
2716 951 155243
27431 8479 162430
42806 6143 12605
54334 21768 145042
22548 27674 77857
24061 21539 155575
10664 21302 15498
35636 14472 42890
9641 9310 115404
41073 40435 177856
45244 36410 104880
12925 3700 187315
4908 13861 193199
9440 3635 15359
8764 783 14601
29868 49145 189964
2948 43612 176865
44850 6497 144640
7908 13917 171244
2195 48723 88503
46234 32080 141373
53342 3631 64399
35527 23637 108431
28576 42233 4817
45588 8065 6217
5726 8631 19334
13324 5506 37844
42727 22258 137752
29289 2626 181308
52698 37216 3091
24122 4936 71012
42177 22409 193319
34633 41245 2277
20023 13675 49476
47254 38761 138385
43677 6428 187753
19959 17541 151868
31753 40126 69566
29158 16432 81407
31723 33341 43979
10669 20264 65721
2567 38232 169801
28561 4945 168442
13143 47769 178965
10241 48525 177158
53540 40520 167291
48556 18312 96208
33954 47576 31478
35328 10361 7625
34351 44795 28667
33541 31608 124033
9575 44286 164498
35115 24703 167968
48556 29623 70507
37789 5353 119739
40038 29303 157673
35730 2886 100839
28218 12757 159823
36309 9326 80969
18085 19502 59846
23534 26390 163457
53136 1347 52714
16831 21519 154488
9944 13616 174578
33133 11904 24520
7042 43386 64524
29061 6850 101945
44422 46146 130343
51399 8098 168533
21527 44312 126077
44590 17922 148907
36055 4080 89483
48148 41021 90653
22930 40564 114884
37453 21763 121044
11336 31899 73094
44551 47083 68883
22554 11420 127505
1669 4911 53490
11600 11892 181350
20973 19475 124776
7032 51753 68490
25721 45175 51828
49730 39872 118318
42691 47302 183825
33838 36393 190076
38533 13177 143614
2476 30142 121036
7420 53189 186579
