171193 93248
35342 92139 198523
37291 35231 130997
44292 35055 155084
18984 21094 137975
11745 13055 24565
16285 88959 194916
124494 35354 45073
48141 96339 29199
110999 75 156990
91852 81084 103480
28069 30158 48310
97444 11546 27258
54247 104087 166810
103087 64461 77834
52592 86439 101562
36579 158286 4880
95064 56400 48951
36008 124436 134708
36976 56594 109129
36811 19669 153848
15381 32869 15358
141638 70168 96904
153226 3498 43117
28371 134307 100578
108514 164504 65979
80615 60563 48598
325 44115 120897
154214 68755 173766
110236 140283 90689
43036 126889 16059
134492 146828 188904
137230 107538 184878
10415 39160 2596
158718 101187 181990
61306 75730 111041
97758 30359 133742
39791 53424 177446
66098 4159 181643
99934 14483 168184
58207 39096 128574
82876 105691 154077
110969 152887 134262
134567 29248 179301
21525 75366 67234
34853 154734 29827
4046 143526 160241
157981 38286 179200
3676 85742 156265
24707 29774 129085
105235 110414 138105
17207 139206 153685
28946 43803 187147
33002 111622 187221
153714 66759 18851
7054 11387 12024
68950 7361 63072
73117 106901 192511
101511 93889 119531
155123 142612 87577
83969 63981 188462
105786 164284 46048
160693 114468 91713
29700 42822 178995
93161 90882 72476
156927 4534 2760
112229 97920 8470
155037 146595 46980
56606 3134 32534
40947 163890 97840
7391 91725 57240
62294 34439 134713
19795 35575 4067
129743 32992 116337
102222 81402 73804
18732 76394 164565
82527 1780 40087
4275 87552 177074
26458 108752 94669
133704 5347 138291
25341 109557 112344
1984 143671 163455
10491 104656 123514
117699 155670 76285
119796 59597 167954
119799 144451 150531
10667 133680 166448
57129 5810 196088
13519 102315 123727
78996 165667 96494
127609 105749 90662
11796 157126 26000
103965 118785 157146
80155 145490 28279
50701 41766 186841
145225 135851 38606
115941 18795 132618
27765 93579 106403
8355 51864 138613
134612 120642 95519
126398 108484 190087
107167 65911 83711
160629 44159 101180
144698 164212 31458
24102 132709 154669
166385 75925 194193
166951 102921 173223
139371 88082 156585
15412 117748 177572
127190 146159 19518
57841 21673 44207
31731 149399 65109
161842 66944 148684
3625 96446 184529
71881 129639 106836
104008 7636 176910
61721 147633 26885
104805 129128 193366
23010 107943 166188
110162 150625 91326
79183 72537 48993
158005 78856 7669
63769 35200 116413
100959 2024 199539
143921 47832 136932
128647 13796 13975
69308 30012 101447
147628 105279 78493
75725 120356 119106
116032 68583 145241
151201 17327 93279
159149 39314 46396
55019 169381 41645
43022 142250 51468
119032 153745 112561
25335 73227 48464
30241 48739 135458
44796 97757 34991
128088 43419 192476
47214 133491 155347
98858 50247 190501
116653 126294 16503
170382 155336 76237
146713 25643 172804
54930 28473 167672
93699 77859 52429
28466 168967 16374
159120 58816 80722
84333 1642 79684
128540 103637 127915
47169 108342 62983
108009 166395 121798
151905 1555 72585
168721 33720 90133
94527 75805 89395
18408 87213 98499
6864 109252 69985
109998 107826 5649
83542 33308 143261
75170 66846 137438
129308 127773 91715
28454 108114 17359
22647 36092 60053
138653 72452 178512
112571 115256 75875
170339 37536 4524
92147 162321 61817
157116 163858 122252
9330 170535 131546
159234 34632 120173
28280 58515 156433
137467 66481 40279
157819 166008 152531
54629 53511 123695
19631 23984 174036
126490 116215 41624
122512 140985 6840
80996 123942 30006
85651 123364 137887
133460 64913 25994
144333 59413 116382
46195 131994 73911
155355 79740 174655
48372 90715 6264
168376 1309 187402
28302 125812 124902
31173 169542 195609
86629 143481 133337
161099 165512 194563
126617 161794 69129
135088 134577 38431
79633 149399 113200
123261 137435 11563
85756 64688 64866
3384 132791 96646
156969 3045 117273
149578 157311 190406
153019 76267 1285
69850 57564 185547
129976 98871 187114
91071 69955 25939
84835 52524 60914
50618 110988 73408
18205 142533 192686
33839 27215 65261
48480 158965 38996
98688 160237 99538
21934 7903 136568
138463 13129 186240
48502 20945 149314
76578 87264 173489
158070 109507 15558
156941 135692 22584
38110 98950 186779
120809 7528 88100
152904 121213 11242
38611 37477 125131
150007 26096 53320
31324 41602 148809
154779 25071 134301
103257 91560 134644
162271 81047 62885
79320 109840 135456
111256 15243 105492
146261 165504 30108
75258 44238 122395
133585 45724 136658
125098 144455 31586
106054 154962 114254
156892 86518 9386
6300 59302 176147
8286 1068 688
504 31980 178304
70713 50429 181706
95458 166184 90060
73835 148859 83491
126323 124070 82887
117242 65585 32550
87447 140133 114485
71400 134493 129923
82926 169200 24072
155222 79681 5446
4817 99394 105443
60913 161049 162416
145405 70944 166308
83155 130999 106916
112836 114075 100356
133275 32134 92717
65733 25292 137799
154907 136191 105108
134354 105659 29924
114875 107978 97268
73907 53435 146005
73251 56244 193184
81896 23846 8730
114128 108167 57412
73942 100267 45704
44385 148953 163700
42800 139493 15583
158758 69589 147482
150084 41971 101948
88702 1312 77878
154319 105120 149114
108609 117121 179132
101430 153800 160793
40612 139299 169924
37048 44740 17005
40231 159018 163286
70471 99632 38474
40750 108505 26441
124507 169657 52454
164520 161633 8570
58574 105800 101321
103005 152320 17293
167171 25912 14403
40072 94542 53187
39899 67742 68662
51551 69047 9994
134379 45494 87898
20970 121019 162245
34856 6654 92329
143836 129658 9812
6765 81396 167944
128598 46745 107932
167146 79139 98778
99573 7961 163988
11936 65577 14580
88732 83113 127009
129319 88987 129855
3399 55100 29733
102572 140270 189706
94360 141297 104994
145989 65537 110561
25170 75796 190274
71076 8695 86344
86424 131459 165498
166190 156399 31377
20057 155121 99472
54574 71299 8106
100055 47371 195575
25510 124874 24123
67440 149682 117278
148990 101242 84092
76735 104731 128744
166816 114197 4048
114709 25416 163976
133403 23845 142481
28689 2263 165296
114977 95308 132230
147542 166941 2713
156054 153287 252
62638 39511 158608
12807 78540 62471
143952 111968 49866
67753 150653 128396
85315 107399 12958
49808 4970 128861
20799 15010 77606
167403 38974 57138
115416 103982 52064
162896 162704 130522
4779 46659 47129
102073 164368 54818
126560 45087 37467
58106 171164 128579
69494 148735 67912
75654 128560 197571
75328 138903 75486
169681 56717 136449
67160 51797 62780
150176 47144 128434
115051 71766 153492
24971 42018 38341
14621 54202 119323
65384 74421 164445
82764 80457 182479
126384 92955 63186
55799 137634 39214
149671 60519 34026
58307 130790 72353
100353 170429 168345
147909 62068 140443
21910 30858 67049
43339 91228 117402
83140 44961 86138
169947 147064 165212
100313 155020 95895
122129 31150 141922
53523 10435 94338
151264 14307 165736
63118 159477 81596
156400 101684 22450
18728 115749 153507
9325 158837 123870
71989 124596 109774
23026 95728 85258
45850 42348 183684
48718 49441 162740
63482 74618 87789
153010 144415 79204
5535 116545 49371
125600 2359 108770
11295 158590 163404
163460 8153 121834
153992 101921 141491
48136 80068 114480
6478 51660 155319
131284 54825 178385
30204 151345 194177
151988 154323 168634
20875 71007 102591
150993 22986 41035
76377 60391 112457
153816 43997 115308
40413 106349 83515
92361 105695 36135
151701 58944 57837
108112 157700 1762
28315 159565 12883
38496 104756 123402
15059 71826 193580
163389 150194 162126
90147 42171 176969
85079 132726 114781
40753 122205 156717
35283 138626 121076
63791 97568 154958
89033 126009 91658
5690 9421 145356
86955 36164 79227
64169 74910 119484
25615 25469 29781
148699 66019 47988
23134 16161 169256
130901 122624 198707
116413 132829 81404
61043 163603 177339
16968 79209 123141
6734 129388 48900
85567 106758 143294
57617 72361 34455
154505 78562 60723
40451 158285 177936
45474 69822 54313
18143 156704 35062
118952 54357 105845
9710 4017 49158
65266 36933 183943
84171 84535 15806
144541 64626 11073
97934 132312 8725
69396 31722 91519
158001 79988 135124
160214 49034 115326
50046 135914 44221
21608 90856 15423
43091 159862 133689
133765 115671 117181
36122 146504 189376
79127 142296 171678
6226 33142 55885
91754 63522 181599
157448 42343 184735
133760 130864 161504
28773 52480 125564
74047 107404 43313
63604 64441 7566
19591 83353 140575
130518 121608 22286
167176 163206 47713
37655 111028 188947
9397 130959 112813
55013 55772 32373
164006 48729 170534
31176 135168 24040
66610 119775 199833
38687 12263 170839
1117 2329 181779
142707 79155 41986
117857 23517 94219
31520 32234 127832
80614 107083 108766
162373 171098 180775
26214 69642 125852
27716 916 24195
67969 148 38222
15130 102614 44590
43514 126170 16779
24196 92757 82617
17408 135236 136285
51322 109345 57381
5346 83059 169076
10950 148606 118854
78281 78173 26489
89826 91187 118345
113004 42465 152022
45956 166682 49752
64467 45054 161023
11510 31720 75389
167185 2195 64013
14407 21615 64849
51874 34911 124259
42036 37423 179161
169323 79952 88082
47594 53367 26582
30283 138689 156953
103633 100357 165029
61207 141252 19962
1885 67121 18586
163866 46164 189640
26782 63766 132919
93582 158751 123265
10726 68923 110255
112547 154506 29748
125198 166471 77897
89914 47575 43090
47824 8938 169285
117151 94028 90792
63299 122837 64804
55746 111063 158142
127632 107161 103545
159984 162547 175569
159339 123023 33282
143793 109134 11512
96585 78296 71590
96030 121379 113999
28472 50071 52339
48502 92572 101307
130791 169635 150287
61048 14040 80634
117535 21430 80204
150860 168032 86752
150081 130703 73357
16943 141070 57999
25019 21585 149086
66003 114277 100298
139866 73620 56513
105987 82322 96554
105422 14652 6071
94709 16881 159724
108373 23545 135125
23338 76323 159497
35979 116838 193161
84031 83693 33392
51661 72970 30125
65440 74949 174018
71501 152580 52722
130451 74656 25096
3558 32862 135544
42618 8407 12027
124811 47501 71439
136400 42389 22762
170828 110554 158593
28944 48451 175126
51755 21603 101932
150599 105506 58294
69715 115440 106342
136754 21364 189578
17885 32485 126027
79795 50436 85941
90842 124377 29628
127017 25279 195257
4253 74510 124207
146244 94037 177945
151868 16622 58442
22158 86852 65727
126928 64208 138207
148288 31744 19454
36124 86739 138782
153572 90010 165734
67986 25535 137462
125560 166422 188661
10076 59829 128311
127009 13902 161402
34979 108466 8439
31206 59737 49820
131041 158041 130603
65909 126136 21318
54310 14591 78903
16142 131774 400
75884 26539 196797
165047 27603 140527
5981 56054 192799
57175 126905 129415
36283 9888 38187
122573 53131 144478
108903 168786 6108
41169 146034 30943
128625 103705 87817
126469 23731 10653
108498 109365 144688
162967 56156 56577
12132 151069 147929
127658 119346 125201
14814 71010 168327
105496 108165 20151
53939 113582 194269
35189 48735 197681
47955 66948 69543
20117 167361 177694
53325 133828 122180
152291 131501 52700
63580 107162 45426
35900 48438 155947
84762 104121 133474
4887 35468 137637
113333 144200 103023
50942 130541 23114
115903 152220 158521
148634 110310 81365
47692 169008 79012
106044 109338 12927
40177 14539 140395
119187 57081 131063
30653 9668 30717
149516 90656 151019
50389 7193 62057
122657 3356 169774
137135 59705 105
55908 24701 82782
40012 132214 108748
8935 61924 35721
47520 139123 9240
150696 152571 95605
75577 29359 49010
20888 95187 94080
107159 168477 76523
64919 118068 65487
83891 133653 87006
139381 61026 2722
73481 129007 4449
152793 115375 66451
11277 72558 175705
153947 21056 103350
2342 140443 51952
60799 80141 8890
168942 67275 72409
109628 15270 30637
155304 130122 172322
99704 37632 176587
39376 112964 178582
154504 41487 41962
3182 50822 189130
170841 80363 10067
755 42564 177759
7231 14026 166485
73670 130470 14823
27322 23087 107835
9711 57501 69712
138331 98628 50654
137359 121301 178073
158388 110632 70589
171161 10491 4427
16071 86196 140512
253 23158 1183
166740 103086 97291
160809 138926 37054
159177 96056 184034
79327 81884 29700
16021 148526 95248
145515 31426 10700
146234 9943 198751
147277 63321 105261
39295 24235 140833
163450 42090 131976
26291 168803 61157
8381 117970 12661
4032 17141 18773
81861 66044 122418
64073 18850 176657
160158 65733 133949
105554 165761 13482
159948 132737 152904
117417 98073 176443
168928 51813 133871
162290 134089 154285
147173 28097 174497
48303 9949 85971
18243 111792 161258
110211 96331 99530
79628 3463 67824
129796 107706 62609
38058 54086 119965
145789 130944 159628
3103 53082 184254
112345 27616 162400
123579 10302 91205
163858 3632 26659
112255 60144 168445
150188 91115 46166
90247 41973 177368
107177 9466 66391
28317 25180 192494
141625 69999 153667
66192 32879 98359
50104 158033 138698
41288 49236 98818
143667 41443 64799
136804 97567 17002
94264 126666 115654
40956 55263 54499
99030 88538 153056
59236 92055 191695
166793 92779 132450
102319 51692 22297
89858 125116 185229
27134 57792 157862
64792 46428 116938
160504 2634 192624
3379 80595 176192
18774 147392 39525
19899 133119 120395
130798 141088 114493
146619 118596 54058
58453 146868 139502
154121 164656 49192
158608 143972 21786
116462 117465 179209
28174 111487 45333
65162 75623 43864
24884 58701 118738
170893 61434 1283
94651 114570 115155
95673 78060 67863
121775 16886 86201
43126 155890 121567
106507 112926 84241
82280 14364 127599
57011 64206 6364
96179 156928 21684
110758 106110 99139
42812 112070 146519
151763 8754 142237
63948 161914 124017
168944 18441 33038
112701 24599 84454
85899 67392 88759
71173 164627 61574
126777 12072 33914
43099 5707 181818
137358 2220 168452
99556 71477 109930
152130 103205 73900
73623 167664 51019
75725 77704 88161
159483 48492 142105
22581 38234 134849
33281 47736 107680
165270 21035 70443
23375 115888 188135
164041 126993 160999
170349 143027 21182
156382 22878 3094
44416 169599 20302
97496 135186 153172
59343 31508 199861
141349 27328 80924
127015 65890 171579
35054 72543 45046
63791 134577 92577
30601 15994 121424
94630 98890 85084
92649 28379 80621
11711 35166 85055
22007 138272 64576
152801 74059 63319
139001 30729 81551
34579 89703 132756
157799 101474 93679
93975 46793 100663
114602 106465 15451
49334 13951 112310
133473 89680 113612
89226 169746 14891
144584 83920 142778
70888 70661 149305
117737 139445 23188
24314 23556 84096
73003 66267 162061
135281 4661 118585
149161 143237 71952
73093 154160 78376
77348 37403 118316
118904 148848 107630
2371 79301 102635
20589 148882 48652
54000 6965 52192
132413 163752 96302
135247 50947 59555
270 125509 51814
68101 151243 105605
170933 26884 106110
49340 149178 105068
155416 80313 120532
154250 150441 190675
63035 111350 15998
154172 16236 169813
77607 160158 182940
66736 122057 85849
58079 138525 4861
87067 166646 26522
123070 123193 11045
155290 88160 90421
49905 69298 168979
147015 150766 16044
111849 29440 141957
13542 69620 1196
113527 110231 150363
56828 115577 157967
105648 61844 131945
4766 108193 138441
138683 78853 117644
105653 158729 155712
109219 100357 2625
33834 24195 80247
75903 2691 199762
65393 17434 86674
123805 167014 9682
88597 61566 32688
353 61538 28148
27317 163476 156101
19878 143314 117662
159388 16015 115158
27821 38761 60660
158173 113340 67899
91868 75629 164639
20393 108699 76887
158751 160548 93489
62423 14075 25163
64473 126589 100693
139047 21319 93271
98043 102376 86179
100818 13094 180564
5286 122540 32165
114041 24675 78014
165903 47360 60648
61131 50056 92792
76142 46341 84681
143877 88930 20167
20835 147459 39113
49824 28528 92910
169452 67740 74901
59115 127640 34609
109972 93315 122942
23693 154855 14098
15405 7723 96359
108762 5904 77526
159266 148166 188297
116759 87547 162189
84586 34612 71496
164942 22015 26298
1664 122246 122847
1349 167960 170693
62466 65991 189539
92875 38793 116657
20636 43687 147451
123514 132994 160888
149629 100093 2321
129178 146589 58934
80620 120314 185216
104437 65995 441
21573 166545 141623
24349 158262 56204
13584 70420 195950
88286 166363 181333
98571 91603 142533
122856 154434 102187
134539 155217 72371
165035 30087 852
50235 129756 23159
67945 137361 20698
18063 11755 33906
131508 49690 10634
109556 20758 4184
164965 59744 77865
137770 43827 151252
119356 166837 33361
5905 158282 199337
27735 52649 44476
120387 106629 79236
37968 19253 103232
144044 59578 48815
60953 117472 132305
147460 71199 154292
77663 58791 134509
86735 17399 95264
6194 70655 6322
85178 48703 6887
94319 401 31650
44359 93432 119789
99112 106057 166774
96792 5476 138319
22838 76005 39550
49541 165711 140673
120968 108294 109917
28559 50326 146966
135378 42036 102200
48586 5930 117832
21895 140043 127356
117304 102909 109082
91407 120106 150546
167169 92630 76213
35403 125163 40397
65013 163605 94096
51969 99987 11230
105345 141913 57529
23056 79206 10623
92496 139163 165043
146936 104658 90410
32345 22439 130432
110724 121932 61351
163540 139372 149383
93659 165080 130775
21078 50663 61311
180 23949 43144
169996 170538 117961
107783 121694 105070
128717 155697 176127
101429 83597 3946
45597 45260 174692
54950 70801 130208
12779 149775 188179
12270 10716 105301
46857 124459 128443
104570 110253 108840
83113 154413 167940
28307 75637 105931
123260 152286 185693
95071 2685 29462
1946 94128 170722
45873 105016 178552
21673 13700 136674
130978 10595 139176
5062 74909 82300
82235 60282 132122
81521 62961 158523
90426 168300 89805
134539 27222 127043
88545 102769 52755
118509 132712 27163
37439 160462 24401
167024 159488 77476
19965 7883 51713
145587 73170 1158
112130 53513 4792
26165 49285 14493
132319 7255 155535
10160 24249 41201
5272 9249 49888
150673 161800 163597
94729 100297 84590
49853 6177 197914
137017 111303 108326
141891 114883 88943
100183 39891 27226
77925 120673 63976
47443 144107 152676
75759 159581 56477
127203 88210 58766
60562 69556 197513
117438 54589 141677
43099 84391 141427
149977 54343 192746
120418 90689 102099
41523 87081 161845
95175 85778 163886
19262 48650 71400
134864 33185 93676
10704 155441 82852
4833 145175 188716
169090 34563 61266
63939 45555 144482
44829 126674 27988
8325 30174 166965
73849 113325 138851
78921 148129 98237
157942 80741 217
10384 3952 109772
113047 31976 27406
77908 53390 173695
42954 94257 80278
106356 134884 106150
148823 107847 152301
60928 130908 112231
34489 112590 133129
48347 124479 109304
14782 24083 58605
13590 80340 48975
141894 71842 132806
143424 93842 104274
43633 109621 104473
5336 12723 186336
7718 95268 171024
83967 80195 153918
131374 99508 47203
87389 170385 108611
129481 143155 196776
40548 157020 1600
102544 77901 151203
119768 22276 496
162629 135491 63662
35451 22307 86691
110953 105985 17946
96579 117048 103229
95205 89202 126138
67555 3488 53163
52699 71636 92576
61443 34997 147659
85209 167615 79240
106912 38884 186731
159859 4986 83567
2975 1418 70279
137831 131744 114808
36318 4473 45251
20396 53049 75324
51421 90246 42962
135232 165855 57219
149614 141520 158241
158913 17534 167024
6794 83440 56741
145565 126836 176461
103722 31528 150915
151773 26122 181044
164655 57127 2439
11118 65166 89551
108568 58080 163105
149356 18077 33423
135833 163288 154547
130355 8175 41474
150556 37376 79395
5201 109306 193050
101907 113033 148459
156127 80653 81530
161270 59700 54654
131706 103546 24224
28373 139121 108181
123280 147768 102600
80752 12525 112221
50171 132684 169205
35084 143158 10850
66082 155636 29737
60325 59019 108551
71684 59761 178639
148871 78810 97231
86485 145227 18263
41181 9416 49629
42023 115646 137494
39919 70139 59750
166025 85195 457
111808 153219 186556
24267 65786 35277
123274 63598 192309
16464 66671 124326
137658 3331 23314
157132 162470 122452
128225 122681 66614
52906 22178 193488
36154 49126 51079
68982 23474 114444
4826 27421 44877
11071 39773 127382
110885 131722 153618
88016 149975 136924
38835 94486 179742
142817 169882 170090
50200 157510 179637
52748 52435 6390
120170 7391 134507
125022 6645 37446
149572 10211 158156
100349 133727 88783
87741 46888 47222
142654 48214 33885
140329 130290 80772
113771 102858 163968
156198 81781 155959
132682 115129 199114
6923 95064 48029
110024 75143 44885
31275 60407 29357
16123 149399 42174
98973 19060 30845
94932 135481 88896
51209 66499 85611
94910 96001 183739
47920 6121 11305
43099 19978 16170
103818 132612 9268
38174 151017 110244
49223 91606 36551
61664 111496 143429
60365 25372 145152
117213 82684 14604
62213 2359 170002
121492 9995 197296
12880 69841 87560
129436 40914 62000
40834 54676 66555
15431 69431 198732
29279 88104 148220
72487 98671 6689
140822 26388 30977
46363 20839 111111
127716 39553 8551
154559 17425 96902
69502 27497 130391
43504 4951 168352
103623 168282 130208
151751 84129 184507
56700 102908 47120
22721 103379 59188
122798 153723 93975
43418 109378 20585
11420 85872 55947
170291 41867 28107
155119 167654 107357
36486 80045 170931
74215 72532 175470
78352 23050 189117
113721 62519 172798
114868 58471 158462
162796 73992 39475
121468 21939 126856
58019 101083 177671
123568 114906 60620
11728 37307 1010
48588 143862 187007
70053 3318 12666
105852 134953 199910
143009 161459 16731
26791 167045 57672
67057 60877 56287
89494 168330 108901
127603 147362 24401
90871 104419 193903
6359 155940 12761
22290 165672 186451
104436 130931 10702
36562 69279 146698
155578 161784 164716
100846 37420 173581
15413 148420 83083
13072 88141 137492
73629 169686 4685
81117 108917 32484
120383 17931 135604
115541 165297 88460
154640 102429 74389
20878 46977 33763
159820 98935 37447
156522 42501 73093
43387 78176 114850
24436 59140 11081
98246 167048 115760
77450 83689 198889
161869 15026 91333
91073 86080 131966
4437 1414 157669
134382 107430 30550
111625 128564 29877
70634 107981 154922
93781 156302 58714
24216 103070 49814
170189 75305 32725
39666 8970 11387
99746 4117 13052
98708 33705 88712
66597 10263 71157
71723 155324 62030
154234 165151 59994
115683 66837 17528
147260 74688 81790
146572 135042 53479
9813 34064 126192
82733 43693 117130
136095 74528 162121
119969 40641 69628
111577 109151 12264
53513 142859 21639
31227 121391 162970
145331 98101 118692
108361 83128 185429
108663 65174 150016
121180 70323 16361
73392 5142 24068
107226 113500 160082
164080 58378 55886
72699 109606 75230
68990 83168 80925
122161 34848 163760
96208 96629 55797
129619 104325 114715
118914 131730 100176
84813 26644 132401
117641 14618 13306
77498 163479 100314
24035 145543 139513
167694 56345 89149
13148 34565 53958
137653 76312 32740
118972 147697 119744
35450 136744 99634
156167 102413 14176
48098 14295 179997
132843 87583 94896
106449 162530 172512
128461 6255 101810
154100 71213 55117
79531 97084 126710
106375 132689 54049
152309 107458 76403
96223 130250 26535
33329 127884 181736
140636 69585 41217
99761 89396 156934
105563 37153 170351
90278 127937 182182
64590 165770 10949
38317 17809 192325
73007 73164 90303
40907 104951 115661
139950 107802 193932
5686 3337 65193
160178 83271 143715
4383 26988 89641
94109 135452 166308
46992 43042 122699
106775 33398 184959
126340 7570 167693
153998 21190 153139
91115 128081 10656
96162 77479 140103
40155 90272 194052
59169 72472 20105
17505 117070 116633
45209 97425 182467
99802 160187 192986
97507 103724 63621
138061 22140 139619
115401 73189 157598
131672 137706 4182
160637 20005 6202
76871 62008 78333
129663 63425 57356
96600 167691 35027
143922 73943 135239
47339 133726 29080
80082 105487 56202
31297 75030 166665
38201 167845 115106
40801 90086 122757
152281 135198 25549
70645 49895 71569
70301 161841 162525
95382 39649 23684
113303 169965 189925
68921 42355 84977
68215 142017 151541
128587 28430 29288
117390 88179 178306
170853 42599 60816
65317 130114 114295
144263 118222 107754
67099 123089 74752
142441 48760 108274
75229 61394 43434
40584 44972 195819
129012 95509 150159
117999 34244 150740
162093 102288 130364
42958 140302 197159
94547 22554 18655
129665 166121 29887
160287 106939 122472
55830 99527 41929
103775 98836 88856
131674 61014 195110
132808 4364 141493
92953 72191 134075
130710 170525 97300
161419 63193 61720
150368 3939 65710
7076 136889 198303
161974 3244 128875
45662 111966 167540
103262 131815 24544
87401 74963 29880
159524 22825 127282
149957 125410 2381
49073 89596 111314
93669 74294 134106
155136 66761 83574
14599 138767 161699
147136 81435 66175
100952 68432 72247
108260 102314 42793
55579 92332 43738
31280 64122 49240
118548 36327 152299
71624 107191 121681
147335 130105 54326
105811 168671 93544
109373 129320 113831
136587 31828 18938
56645 52613 71003
57562 112499 20319
65701 68042 44855
8910 90449 139837
165005 114394 57361
126659 104510 45185
54208 25732 13375
23861 146140 194597
19991 151254 192806
31109 159020 99416
79208 131258 132879
134541 84410 171983
112786 24575 138855
84986 79958 142187
28117 22325 118069
56333 134132 20413
82458 5052 22016
88022 82814 23485
39098 84891 4031
102315 120242 35164
64000 84521 30151
94980 6063 66856
130678 142514 53366
146494 38880 8328
15928 67272 4159
115213 116893 136108
13079 73211 96284
46345 162325 196357
146303 9110 81079
73258 83500 126756
74319 54771 189398
45954 27246 21230
71387 60619 95258
117044 147782 90294
157111 41576 115982
103823 9471 124987
38278 35708 11843
86725 111 41129
21828 67366 178394
84483 34535 198791
2458 115240 123898
46 35851 34993
108124 130999 132213
26803 974 89555
164628 19074 72154
115968 103981 53963
13560 56284 143765
106830 9537 181193
162882 150365 41000
154260 32250 195199
59986 20418 166444
64504 79685 46241
84684 52089 124310
23775 125217 122669
68326 45213 347
164714 120099 65295
152437 160425 146894
69581 64740 100343
55463 89383 111640
50357 122189 71652
104721 16406 33454
158751 92700 79403
99562 80248 426
87909 70469 124240
127895 37198 27394
18947 132574 195461
50982 165216 144415
104941 145078 187177
90164 18484 99666
109796 142549 126962
157928 161111 44567
167081 101095 34770
74438 160861 63339
43103 87412 152412
62544 81618 167270
110962 99038 101802
95166 125877 45535
20746 137137 68305
9628 2975 168336
39406 53330 73035
129745 75318 22395
57664 72377 151242
69970 9519 89719
98985 103514 34003
81812 66847 3311
81998 103486 94982
20557 48632 175455
102029 15489 76262
28052 8833 4223
97462 169620 84735
6015 129741 146805
35218 96818 106822
87498 102691 41977
140289 85725 68906
83315 58855 181050
154707 132125 167855
135555 114069 195343
144507 113473 21217
80466 58132 110213
119011 93140 37321
94225 133243 128125
17437 115508 34501
19713 58094 122280
95826 63898 25659
138521 123745 94900
77894 157172 75692
109138 10261 152989
25311 8346 35011
49339 3240 50117
89284 34647 29773
51438 19545 50575
37255 167962 136392
155170 12622 154122
152824 121031 7345
144367 45452 23347
55617 141435 88634
34086 88103 38310
49002 8519 159643
124906 6494 177725
5194 156798 15239
97739 103737 134982
48095 69342 173840
86312 93704 158265
6224 135860 112171
89805 38285 96842
117080 168305 192331
81977 65745 17702
138350 7877 152921
161864 28887 60394
71025 162461 54722
12611 137168 170098
21149 153336 157955
150997 131637 153485
38309 120154 113844
33221 55116 29004
163397 23492 115168
15512 78638 125483
80582 27227 158326
150435 117893 93231
158960 77481 182046
87288 142560 25768
4350 163879 166895
40523 136916 38826
126478 89206 180096
73052 66741 105080
10092 81797 180555
18306 111620 34610
697 20910 188625
123760 112135 65437
148997 97346 51627
2621 15055 80787
121313 167764 167370
69872 169241 130920
114917 144437 14792
107623 8013 179703
8039 143222 9862
40026 67750 176131
85807 25823 150921
160048 161259 57003
108481 118792 167370
141226 108686 44009
113941 74170 139921
160615 124920 30894
153274 92415 27921
60185 38783 10190
168988 30749 193426
64188 89315 21211
59124 140174 104143
121996 53309 74628
162380 169349 26839
133279 130477 7109
11630 127168 88821
53229 21629 34546
22903 54641 194992
44703 11774 191352
74380 66686 192390
72294 150200 116048
146651 65164 10524
38787 87992 25125
11575 15360 171124
111121 114903 77382
38369 53065 51464
92038 166830 120702
152016 167968 649
124901 114402 132977
38746 4731 136326
73554 67248 107148
89664 170029 104453
6899 84204 183724
111955 92433 177852
111573 90409 131778
83658 75386 29471
89467 123916 16221
102878 71738 189881
53800 9008 128317
42186 78693 115844
92132 158755 171298
31220 37441 10201
135032 25963 113204
154384 140704 14266
125658 71589 79067
58071 97636 118863
82771 114642 192289
71306 42064 133594
24706 74398 72797
95517 94399 43103
127074 29993 154440
117123 103991 62731
22445 101015 151192
16323 80309 81726
22085 76260 88493
56760 155266 86190
84235 21966 142117
71786 102244 198938
138006 24543 20065
80467 120045 175512
134029 57747 52490
104599 9266 141489
50386 107763 19494
88042 84482 184760
111831 159754 138676
100128 2566 155799
73221 36733 63344
130652 143872 86386
86914 132168 175651
6127 146220 72119
76581 107564 57351
23357 49893 77295
128994 144912 21587
62653 33923 92186
170713 163945 46002
56344 112012 164348
128607 168167 197593
81743 15014 119172
43097 73281 168473
89366 168840 11848
55237 42005 126387
119247 67655 99822
24681 166265 91057
19029 102883 173472
78684 151708 50876
85410 117478 100703
36187 81010 89873
84885 19316 34936
100369 27248 73274
62278 3454 145353
90000 152713 149248
1783 42856 152344
53562 22778 193879
114872 167059 90329
164463 42293 168441
151177 115589 105313
147062 75549 6965
68786 88234 23590
79234 63896 31855
24529 49389 131699
41199 154691 8802
64655 10833 24884
26171 24390 50534
11477 4805 66506
101666 155579 152409
115888 79550 90868
51672 125576 44290
168995 28756 181337
3106 105466 125017
36718 82937 77626
61536 168964 171952
170461 105470 166973
128148 54353 144922
36316 75254 173947
5336 17421 100131
68830 2743 9413
124626 114185 117559
72210 67788 38703
134342 96203 192978
72032 89551 132501
136710 45917 29622
13295 74929 27234
86222 156142 181017
67397 124894 38894
6122 160848 66487
81143 46375 38294
130936 23148 147794
29803 67050 106275
11529 73290 5580
23280 61883 51590
133604 46261 48431
88613 83847 79759
86766 126935 56213
50660 143853 39296
42772 159427 108591
141308 67107 92742
19891 70762 136285
5862 91814 188812
